id,name,height,grid_id,zone_id
17782,B17782,18.0,1066,598
17783,B17783,18.0,437,149
17784,B17784,18.0,437,149
17785,B17785,18.0,1103,622
17786,B17786,18.0,992,557
17787,B17787,18.0,1029,577
17788,B17788,18.0,1103,622
17789,B17789,18.0,548,235
17790,B17790,18.0,1029,577
17791,B17791,18.0,437,149
17792,B17792,18.0,1066,598
17793,B17793,18.0,992,557
17794,B17794,18.0,548,235
17795,B17795,18.0,1029,577
17796,B17796,18.0,1066,598
17797,B17797,18.0,992,557
17798,B17798,18.0,1103,622
17799,B17799,18.0,1066,598
17800,B17800,18.0,548,235
17801,B17801,18.0,437,149
17802,B17802,18.0,548,235
17803,B17803,18.0,437,149
17804,B17804,18.0,1029,577
17805,B17805,18.0,400,121
17806,B17806,18.0,992,557
17807,B17807,18.0,1029,577
17808,B17808,18.0,548,235
17809,B17809,18.0,1066,598
17810,B17810,18.0,1029,577
17811,B17811,18.0,437,149
17812,B17812,18.0,1066,598
17813,B17813,18.0,437,149
17814,B17814,18.0,548,235
17815,B17815,18.0,474,177
17816,B17816,18.0,400,121
17817,B17817,18.0,1029,577
17818,B17818,18.0,992,557
17819,B17819,18.0,548,235
17820,B17820,18.0,992,557
17821,B17821,18.0,548,235
17822,B17822,18.0,437,149
17823,B17823,18.0,1066,598
17824,B17824,18.0,548,235
17825,B17825,18.0,437,149
17826,B17826,18.0,1066,598
17827,B17827,18.0,992,557
17828,B17828,18.0,437,149
17829,B17829,18.0,1029,577
17830,B17830,18.0,437,149
17831,B17831,18.0,585,265
17832,B17832,18.0,1066,598
17833,B17833,18.0,400,121
17834,B17834,18.0,1066,598
17835,B17835,18.0,1029,577
17836,B17836,18.0,400,121
17837,B17837,18.0,548,235
17838,B17838,18.0,1066,598
17839,B17839,18.0,548,235
17840,B17840,18.0,1029,577
17841,B17841,18.0,437,149
17842,B17842,18.0,1066,598
17843,B17843,18.0,992,557
17844,B17844,18.0,400,121
17845,B17845,18.0,437,149
17846,B17846,18.0,437,149
17847,B17847,18.0,992,557
17848,B17848,18.0,548,235
17849,B17849,18.0,437,149
17850,B17850,18.0,437,149
17851,B17851,18.0,1029,577
17852,B17852,18.0,1029,577
17853,B17853,18.0,1066,598
17854,B17854,18.0,437,149
17855,B17855,18.0,400,121
17856,B17856,18.0,474,177
17857,B17857,18.0,1066,598
17858,B17858,18.0,437,149
17859,B17859,18.0,1029,577
17860,B17860,18.0,400,121
17861,B17861,18.0,437,149
17862,B17862,18.0,992,557
17863,B17863,18.0,992,557
17864,B17864,18.0,992,557
17865,B17865,18.0,400,121
17866,B17866,18.0,1029,577
17867,B17867,18.0,1103,622
17868,B17868,18.0,437,149
17869,B17869,18.0,1066,598
17870,B17870,18.0,1066,598
17871,B17871,18.0,437,149
17872,B17872,18.0,1029,577
17873,B17873,18.0,1066,598
17874,B17874,18.0,400,121
17875,B17875,18.0,992,557
17876,B17876,18.0,992,557
17877,B17877,18.0,1066,598
17878,B17878,18.0,1066,598
17879,B17879,18.0,547,234
17880,B17880,18.0,1066,598
17881,B17881,18.0,400,121
17882,B17882,18.0,1028,576
17883,B17883,18.0,399,120
17884,B17884,18.0,1140,646
17885,B17885,18.0,1140,646
17886,B17886,18.0,399,120
17887,B17887,18.0,1065,597
17888,B17888,18.0,436,148
17889,B17889,18.0,436,148
17890,B17890,18.0,991,556
17891,B17891,18.0,991,556
17892,B17892,18.0,436,148
17893,B17893,18.0,1102,621
17894,B17894,18.0,436,148
17895,B17895,18.0,1065,597
17896,B17896,18.0,436,148
17897,B17897,18.0,1065,597
17898,B17898,18.0,1065,597
17899,B17899,18.0,991,556
17900,B17900,18.0,991,556
17901,B17901,18.0,1139,645
17902,B17902,18.0,1102,621
17903,B17903,18.0,1065,597
17904,B17904,18.0,1065,597
17905,B17905,18.0,621,292
17906,B17906,18.0,1102,621
17907,B17907,18.0,1065,597
17908,B17908,18.0,1139,645
17909,B17909,18.0,621,292
17910,B17910,18.0,991,556
17911,B17911,18.0,991,556
17912,B17912,18.0,1065,597
17913,B17913,18.0,1065,597
17914,B17914,18.0,1102,621
17915,B17915,18.0,1065,597
17916,B17916,18.0,1139,645
17917,B17917,18.0,621,292
17918,B17918,18.0,991,556
17919,B17919,18.0,658,319
17920,B17920,18.0,1065,597
17921,B17921,18.0,1139,645
17922,B17922,18.0,621,292
17923,B17923,18.0,547,234
17924,B17924,18.0,1065,597
17925,B17925,18.0,1065,597
17926,B17926,18.0,1102,621
17927,B17927,18.0,1028,576
17928,B17928,18.0,1139,645
17929,B17929,18.0,621,292
17930,B17930,18.0,584,264
17931,B17931,18.0,1139,645
17932,B17932,18.0,658,319
17933,B17933,18.0,991,556
17934,B17934,18.0,621,292
17935,B17935,18.0,1065,597
17936,B17936,18.0,1065,597
17937,B17937,18.0,991,556
17938,B17938,18.0,1139,645
17939,B17939,18.0,1028,576
17940,B17940,18.0,1139,645
17941,B17941,18.0,621,292
17942,B17942,18.0,1176,668
17943,B17943,18.0,621,292
17944,B17944,18.0,584,264
17945,B17945,18.0,991,556
17946,B17946,18.0,1065,597
17947,B17947,18.0,658,319
17948,B17948,18.0,1028,576
17949,B17949,18.0,1028,576
17950,B17950,18.0,1139,645
17951,B17951,18.0,1139,645
17952,B17952,18.0,991,556
17953,B17953,18.0,621,292
17954,B17954,18.0,1065,597
17955,B17955,18.0,1176,668
17956,B17956,18.0,621,292
17957,B17957,18.0,1028,576
17958,B17958,18.0,621,292
17959,B17959,18.0,991,556
17960,B17960,18.0,1139,645
17961,B17961,18.0,658,319
17962,B17962,18.0,584,264
17963,B17963,18.0,1139,645
17964,B17964,18.0,1139,645
17965,B17965,18.0,1028,576
17966,B17966,18.0,991,556
17967,B17967,18.0,1065,597
17968,B17968,18.0,621,292
17969,B17969,18.0,1028,576
17970,B17970,18.0,1176,668
17971,B17971,18.0,1028,576
17972,B17972,18.0,1102,621
17973,B17973,18.0,621,292
17974,B17974,18.0,1139,645
17975,B17975,18.0,621,292
17976,B17976,18.0,1028,576
17977,B17977,18.0,991,556
17978,B17978,18.0,1065,597
17979,B17979,18.0,1139,645
17980,B17980,18.0,1139,645
17981,B17981,18.0,1028,576
17982,B17982,18.0,1139,645
17983,B17983,18.0,1028,576
17984,B17984,18.0,621,292
17985,B17985,18.0,991,556
17986,B17986,18.0,1176,668
17987,B17987,18.0,621,292
17988,B17988,18.0,1139,645
17989,B17989,18.0,1139,645
17990,B17990,18.0,1102,621
17991,B17991,18.0,584,264
17992,B17992,18.0,658,319
17993,B17993,18.0,1139,645
17994,B17994,18.0,991,556
17995,B17995,18.0,1139,645
17996,B17996,18.0,1028,576
17997,B17997,18.0,1102,621
17998,B17998,18.0,1028,576
17999,B17999,18.0,1176,668
18000,B18000,18.0,1139,645
18001,B18001,18.0,621,292
18002,B18002,18.0,621,292
18003,B18003,18.0,1028,576
18004,B18004,18.0,1139,645
18005,B18005,18.0,1028,576
18006,B18006,18.0,1102,621
18007,B18007,18.0,1028,576
18008,B18008,18.0,1139,645
18009,B18009,18.0,621,292
18010,B18010,18.0,1102,621
18011,B18011,18.0,1028,576
18012,B18012,18.0,1176,668
18013,B18013,18.0,1139,645
18014,B18014,18.0,1028,576
18015,B18015,18.0,658,319
18016,B18016,18.0,1102,621
18017,B18017,18.0,621,292
18018,B18018,18.0,584,264
18019,B18019,18.0,1102,621
18020,B18020,18.0,1102,621
18021,B18021,18.0,1139,645
18022,B18022,18.0,1139,645
18023,B18023,18.0,1028,576
18024,B18024,18.0,1102,621
18025,B18025,18.0,1028,576
18026,B18026,18.0,1139,645
18027,B18027,18.0,1176,668
18028,B18028,18.0,1176,668
18029,B18029,18.0,621,292
18030,B18030,18.0,621,292
18031,B18031,18.0,658,319
18032,B18032,18.0,1102,621
18033,B18033,18.0,1139,645
18034,B18034,18.0,1176,668
18035,B18035,18.0,1028,576
18036,B18036,18.0,584,264
18037,B18037,18.0,1176,668
18038,B18038,18.0,1139,645
18039,B18039,18.0,1102,621
18040,B18040,18.0,1139,645
18041,B18041,18.0,1102,621
18042,B18042,18.0,1139,645
18043,B18043,18.0,1065,597
18044,B18044,18.0,1139,645
18045,B18045,18.0,1176,668
18046,B18046,18.0,1176,668
18047,B18047,18.0,1102,621
18048,B18048,18.0,621,292
18049,B18049,18.0,1139,645
18050,B18050,18.0,1065,597
18051,B18051,18.0,1102,621
18052,B18052,18.0,1139,645
18053,B18053,18.0,1472,777
18054,B18054,18.0,1139,645
18055,B18055,18.0,1102,621
18056,B18056,18.0,1139,645
18057,B18057,18.0,1102,621
18058,B18058,18.0,1102,621
18059,B18059,18.0,1102,621
18060,B18060,18.0,1065,597
18061,B18061,18.0,1139,645
18062,B18062,18.0,1176,668
18063,B18063,18.0,1102,621
18064,B18064,18.0,1139,645
18065,B18065,18.0,583,263
18066,B18066,18.0,1138,644
18067,B18067,18.0,1101,620
18068,B18068,18.0,1546,806
18069,B18069,18.0,1472,777
18070,B18070,18.0,1101,620
18071,B18071,18.0,1435,760
18072,B18072,18.0,657,318
18073,B18073,18.0,1138,644
18074,B18074,18.0,657,318
18075,B18075,18.0,1064,596
18076,B18076,18.0,1138,644
18077,B18077,18.0,1175,667
18078,B18078,18.0,1138,644
18079,B18079,18.0,1101,620
18080,B18080,18.0,1064,596
18081,B18081,18.0,1138,644
18082,B18082,18.0,657,318
18083,B18083,18.0,1064,596
18084,B18084,18.0,1064,596
18085,B18085,18.0,1138,644
18086,B18086,18.0,620,291
18087,B18087,18.0,657,318
18088,B18088,18.0,1101,620
18089,B18089,18.0,1138,644
18090,B18090,18.0,1064,596
18091,B18091,18.0,1064,596
18092,B18092,18.0,1064,596
18093,B18093,18.0,1138,644
18094,B18094,18.0,1175,667
18095,B18095,18.0,1471,776
18096,B18096,18.0,657,318
18097,B18097,18.0,657,318
18098,B18098,18.0,1138,644
18099,B18099,18.0,1101,620
18100,B18100,18.0,1175,667
18101,B18101,18.0,1027,575
18102,B18102,18.0,694,346
18103,B18103,18.0,1064,596
18104,B18104,18.0,657,318
18105,B18105,18.0,1138,644
18106,B18106,18.0,657,318
18107,B18107,18.0,1064,596
18108,B18108,18.0,1138,644
18109,B18109,18.0,1064,596
18110,B18110,18.0,1138,644
18111,B18111,18.0,1101,620
18112,B18112,18.0,620,291
18113,B18113,18.0,1175,667
18114,B18114,18.0,1434,759
18115,B18115,18.0,1064,596
18116,B18116,18.0,1175,667
18117,B18117,18.0,1138,644
18118,B18118,18.0,1175,667
18119,B18119,18.0,657,318
18120,B18120,18.0,1101,620
18121,B18121,18.0,1101,620
18122,B18122,18.0,1175,667
18123,B18123,18.0,1027,575
18124,B18124,18.0,1471,776
18125,B18125,18.0,1064,596
18126,B18126,18.0,657,318
18127,B18127,18.0,1101,620
18128,B18128,18.0,1101,620
18129,B18129,18.0,1138,644
18130,B18130,18.0,1175,667
18131,B18131,18.0,1138,644
18132,B18132,18.0,657,318
18133,B18133,18.0,1101,620
18134,B18134,18.0,1138,644
18135,B18135,18.0,620,291
18136,B18136,18.0,1175,667
18137,B18137,18.0,1101,620
18138,B18138,18.0,1101,620
18139,B18139,18.0,1101,620
18140,B18140,18.0,1064,596
18141,B18141,18.0,657,318
18142,B18142,18.0,657,318
18143,B18143,18.0,1138,644
18144,B18144,18.0,1138,644
18145,B18145,18.0,1101,620
18146,B18146,18.0,1175,667
18147,B18147,18.0,1101,620
18148,B18148,18.0,1175,667
18149,B18149,18.0,1138,644
18150,B18150,18.0,1545,805
18151,B18151,18.0,1175,667
18152,B18152,18.0,1175,667
18153,B18153,18.0,1101,620
18154,B18154,18.0,1138,644
18155,B18155,18.0,1471,776
18156,B18156,18.0,1138,644
18157,B18157,18.0,1064,596
18158,B18158,18.0,1138,644
18159,B18159,18.0,657,318
18160,B18160,18.0,1064,596
18161,B18161,18.0,1138,644
18162,B18162,18.0,1175,667
18163,B18163,18.0,1138,644
18164,B18164,18.0,1138,644
18165,B18165,18.0,1175,667
18166,B18166,18.0,583,263
18167,B18167,18.0,1101,620
18168,B18168,18.0,1175,667
18169,B18169,18.0,1138,644
18170,B18170,18.0,1101,620
18171,B18171,18.0,1138,644
18172,B18172,18.0,1175,667
18173,B18173,18.0,1101,620
18174,B18174,18.0,1508,792
18175,B18175,18.0,1138,644
18176,B18176,18.0,583,263
18177,B18177,18.0,1138,644
18178,B18178,18.0,1064,596
18179,B18179,18.0,1138,644
18180,B18180,18.0,1064,596
18181,B18181,18.0,1138,644
18182,B18182,18.0,1064,596
18183,B18183,18.0,1175,667
18184,B18184,18.0,1101,620
18185,B18185,18.0,1175,667
18186,B18186,18.0,583,263
18187,B18187,18.0,1138,644
18188,B18188,18.0,1175,667
18189,B18189,18.0,1138,644
18190,B18190,18.0,1138,644
18191,B18191,18.0,1545,805
18192,B18192,18.0,1138,644
18193,B18193,18.0,1175,667
18194,B18194,18.0,583,263
18195,B18195,18.0,1175,667
18196,B18196,18.0,1175,667
18197,B18197,18.0,1138,644
18198,B18198,18.0,1064,596
18199,B18199,18.0,1545,805
18200,B18200,18.0,1064,596
18201,B18201,18.0,1064,596
18202,B18202,18.0,1101,620
18203,B18203,18.0,583,263
18204,B18204,18.0,1101,620
18205,B18205,18.0,1138,644
18206,B18206,18.0,1138,644
18207,B18207,18.0,1175,667
18208,B18208,18.0,1138,644
18209,B18209,18.0,1138,644
18210,B18210,18.0,1138,644
18211,B18211,18.0,1064,596
18212,B18212,18.0,1175,667
18213,B18213,18.0,1064,596
18214,B18214,18.0,1175,667
18215,B18215,18.0,1064,596
18216,B18216,18.0,1138,644
18217,B18217,18.0,1175,667
18218,B18218,18.0,1064,596
18219,B18219,18.0,1175,667
18220,B18220,18.0,1064,596
18221,B18221,18.0,1138,644
18222,B18222,18.0,1138,644
18223,B18223,18.0,1138,644
18224,B18224,18.0,1175,667
18225,B18225,18.0,1064,596
18226,B18226,18.0,1101,620
18227,B18227,18.0,1064,596
18228,B18228,18.0,1175,667
18229,B18229,18.0,1101,620
18230,B18230,18.0,1138,644
18231,B18231,18.0,1138,644
18232,B18232,18.0,1175,667
18233,B18233,18.0,1175,667
18234,B18234,18.0,1175,667
18235,B18235,18.0,1064,596
18236,B18236,18.0,1064,596
18237,B18237,18.0,1138,644
18238,B18238,18.0,1138,644
18239,B18239,18.0,1175,667
18240,B18240,18.0,1064,596
18241,B18241,18.0,1101,620
18242,B18242,18.0,1138,644
18243,B18243,18.0,1471,776
18244,B18244,18.0,1101,620
18245,B18245,18.0,1175,667
18246,B18246,18.0,1138,644
18247,B18247,18.0,1175,667
18248,B18248,18.0,1064,596
18249,B18249,18.0,1101,620
18250,B18250,18.0,1138,644
18251,B18251,18.0,1175,667
18252,B18252,18.0,657,318
18253,B18253,18.0,1138,644
18254,B18254,18.0,1101,620
18255,B18255,18.0,1175,667
18256,B18256,18.0,1175,667
18257,B18257,18.0,1508,792
18258,B18258,18.0,1175,667
18259,B18259,18.0,1101,620
18260,B18260,18.0,1138,644
18261,B18261,18.0,1175,667
18262,B18262,18.0,1175,667
18263,B18263,18.0,1101,620
18264,B18264,18.0,1175,667
18265,B18265,18.0,1101,620
18266,B18266,18.0,1175,667
18267,B18267,18.0,1175,667
18268,B18268,18.0,1175,667
18269,B18269,18.0,1175,667
18270,B18270,18.0,1101,620
18271,B18271,18.0,1138,644
18272,B18272,18.0,1175,667
18273,B18273,18.0,1175,667
18274,B18274,18.0,1138,644
18275,B18275,18.0,1545,805
18276,B18276,18.0,1100,619
18277,B18277,18.0,656,317
18278,B18278,18.0,1137,643
18279,B18279,18.0,1174,666
18280,B18280,18.0,1174,666
18281,B18281,18.0,1174,666
18282,B18282,18.0,1174,666
18283,B18283,18.0,1544,804
18284,B18284,18.0,1137,643
18285,B18285,18.0,1174,666
18286,B18286,18.0,1507,791
18287,B18287,18.0,1507,791
18288,B18288,18.0,1507,791
18289,B18289,18.0,1507,791
18290,B18290,18.0,1174,666
18291,B18291,18.0,1100,619
18292,B18292,18.0,1174,666
18293,B18293,18.0,1137,643
18294,B18294,18.0,1470,775
18295,B18295,18.0,1174,666
18296,B18296,18.0,1137,643
18297,B18297,18.0,1174,666
18298,B18298,18.0,1100,619
18299,B18299,18.0,1544,804
18300,B18300,18.0,1100,619
18301,B18301,18.0,1137,643
18302,B18302,18.0,1174,666
18303,B18303,18.0,1174,666
18304,B18304,18.0,1507,791
18305,B18305,18.0,1507,791
18306,B18306,18.0,1174,666
18307,B18307,18.0,1507,791
18308,B18308,18.0,1174,666
18309,B18309,18.0,1507,791
18310,B18310,18.0,1100,619
18311,B18311,18.0,1137,643
18312,B18312,18.0,1470,775
18313,B18313,18.0,1507,791
18314,B18314,18.0,1137,643
18315,B18315,18.0,1174,666
18316,B18316,18.0,1174,666
18317,B18317,18.0,1507,791
18318,B18318,18.0,1507,791
18319,B18319,18.0,1100,619
18320,B18320,18.0,1507,791
18321,B18321,18.0,1174,666
18322,B18322,18.0,1100,619
18323,B18323,18.0,1137,643
18324,B18324,18.0,1100,619
18325,B18325,18.0,1100,619
18326,B18326,18.0,1100,619
18327,B18327,18.0,582,262
18328,B18328,18.0,1470,775
18329,B18329,18.0,1137,643
18330,B18330,18.0,1137,643
18331,B18331,18.0,1507,791
18332,B18332,18.0,582,262
18333,B18333,18.0,1507,791
18334,B18334,18.0,582,262
18335,B18335,18.0,1470,775
18336,B18336,18.0,1137,643
18337,B18337,18.0,1137,643
18338,B18338,18.0,1100,619
18339,B18339,18.0,1100,619
18340,B18340,18.0,1507,791
18341,B18341,18.0,1507,791
18342,B18342,18.0,1100,619
18343,B18343,18.0,1100,619
18344,B18344,18.0,1137,643
18345,B18345,18.0,1100,619
18346,B18346,18.0,1137,643
18347,B18347,18.0,1544,804
18348,B18348,18.0,1433,758
18349,B18349,18.0,1174,666
18350,B18350,18.0,1544,804
18351,B18351,18.0,1100,619
18352,B18352,18.0,1507,791
18353,B18353,18.0,1507,791
18354,B18354,18.0,1433,758
18355,B18355,18.0,1507,791
18356,B18356,18.0,1507,791
18357,B18357,18.0,1137,643
18358,B18358,18.0,1507,791
18359,B18359,18.0,1470,775
18360,B18360,18.0,1470,775
18361,B18361,18.0,1507,791
18362,B18362,18.0,1100,619
18363,B18363,18.0,1507,791
18364,B18364,18.0,1507,791
18365,B18365,18.0,1137,643
18366,B18366,18.0,1100,619
18367,B18367,18.0,1470,775
18368,B18368,18.0,1544,804
18369,B18369,18.0,1137,643
18370,B18370,18.0,1544,804
18371,B18371,18.0,1507,791
18372,B18372,18.0,1137,643
18373,B18373,18.0,1137,643
18374,B18374,18.0,1507,791
18375,B18375,18.0,1100,619
18376,B18376,18.0,1507,791
18377,B18377,18.0,1507,791
18378,B18378,18.0,1507,791
18379,B18379,18.0,1100,619
18380,B18380,18.0,1507,791
18381,B18381,18.0,1100,619
18382,B18382,18.0,1100,619
18383,B18383,18.0,1470,775
18384,B18384,18.0,1470,775
18385,B18385,18.0,1137,643
18386,B18386,18.0,1174,666
18387,B18387,18.0,1507,791
18388,B18388,18.0,1507,791
18389,B18389,18.0,1470,775
18390,B18390,18.0,1544,804
18391,B18391,18.0,1100,619
18392,B18392,18.0,1063,595
18393,B18393,18.0,1507,791
18394,B18394,18.0,1433,758
18395,B18395,18.0,1137,643
18396,B18396,18.0,1470,775
18397,B18397,18.0,1470,775
18398,B18398,18.0,1433,758
18399,B18399,18.0,1507,791
18400,B18400,18.0,1507,791
18401,B18401,18.0,1470,775
18402,B18402,18.0,1137,643
18403,B18403,18.0,1433,758
18404,B18404,18.0,1433,758
18405,B18405,18.0,1433,758
18406,B18406,18.0,1507,791
18407,B18407,18.0,1100,619
18408,B18408,18.0,1137,643
18409,B18409,18.0,1470,775
18410,B18410,18.0,1099,618
18411,B18411,18.0,1099,618
18412,B18412,18.0,1136,642
18413,B18413,18.0,1507,791
18414,B18414,18.0,1099,618
18415,B18415,18.0,1099,618
18416,B18416,18.0,1136,642
18417,B18417,18.0,1062,594
18418,B18418,18.0,1062,594
18419,B18419,18.0,1062,594
18420,B18420,18.0,1136,642
18421,B18421,18.0,1099,618
18422,B18422,18.0,1543,803
18423,B18423,18.0,1506,790
18424,B18424,18.0,1469,774
18425,B18425,18.0,1099,618
18426,B18426,18.0,1469,774
18427,B18427,18.0,1099,618
18428,B18428,18.0,1099,618
18429,B18429,18.0,1099,618
18430,B18430,18.0,1099,618
18431,B18431,18.0,1062,594
18432,B18432,18.0,1062,594
18433,B18433,18.0,1099,618
18434,B18434,18.0,1099,618
18435,B18435,18.0,1062,594
18436,B18436,18.0,1099,618
18437,B18437,18.0,1099,618
18438,B18438,18.0,1099,618
18439,B18439,18.0,1099,618
18440,B18440,18.0,1099,618
18441,B18441,18.0,1062,594
18442,B18442,18.0,1136,642
18443,B18443,18.0,1099,618
18444,B18444,18.0,1099,618
18445,B18445,18.0,1099,618
18446,B18446,18.0,1099,618
18447,B18447,18.0,1506,790
18448,B18448,18.0,1099,618
18449,B18449,18.0,1432,757
18450,B18450,18.0,1136,642
18451,B18451,18.0,1543,803
18452,B18452,18.0,1173,665
18453,B18453,18.0,1136,642
18454,B18454,18.0,1506,790
18455,B18455,18.0,1506,790
18456,B18456,18.0,1136,642
18457,B18457,18.0,1136,642
18458,B18458,18.0,1136,642
18459,B18459,18.0,1136,642
18460,B18460,18.0,1099,618
18461,B18461,18.0,1099,618
18462,B18462,18.0,1136,642
18463,B18463,18.0,1136,642
18464,B18464,18.0,1099,618
18465,B18465,18.0,1136,642
18466,B18466,18.0,1136,642
18467,B18467,18.0,1136,642
18468,B18468,18.0,1136,642
18469,B18469,18.0,1099,618
18470,B18470,18.0,1099,618
18471,B18471,18.0,1136,642
18472,B18472,18.0,1099,618
18473,B18473,18.0,1099,618
18474,B18474,18.0,1136,642
18475,B18475,18.0,1098,617
18476,B18476,18.0,1135,641
18477,B18477,18.0,1098,617
18478,B18478,18.0,1135,641
18479,B18479,18.0,1135,641
18480,B18480,18.0,1098,617
18481,B18481,18.0,1098,617
18482,B18482,18.0,1098,617
18483,B18483,18.0,1431,756
18484,B18484,18.0,1135,641
18485,B18485,18.0,1098,617
18486,B18486,18.0,1135,641
18487,B18487,18.0,1098,617
18488,B18488,18.0,1505,789
18489,B18489,18.0,1098,617
18490,B18490,18.0,1468,773
18491,B18491,18.0,1098,617
18492,B18492,18.0,1098,617
18493,B18493,18.0,1135,641
18494,B18494,18.0,1172,664
18495,B18495,18.0,1135,641
18496,B18496,18.0,1098,617
18497,B18497,18.0,1098,617
18498,B18498,18.0,1505,789
18499,B18499,18.0,1542,802
18500,B18500,18.0,1542,802
18501,B18501,18.0,1098,617
18502,B18502,18.0,1542,802
18503,B18503,18.0,1098,617
18504,B18504,18.0,1542,802
18505,B18505,18.0,1135,641
18506,B18506,18.0,1505,789
18507,B18507,18.0,1505,789
18508,B18508,18.0,1431,756
18509,B18509,18.0,1135,641
18510,B18510,18.0,1468,773
18511,B18511,18.0,1468,773
18512,B18512,18.0,1394,744
18513,B18513,18.0,1098,617
18514,B18514,18.0,1394,744
18515,B18515,18.0,1098,617
18516,B18516,18.0,1098,617
18517,B18517,18.0,1135,641
18518,B18518,18.0,1505,789
18519,B18519,18.0,1098,617
18520,B18520,18.0,1135,641
18521,B18521,18.0,1468,773
18522,B18522,18.0,1505,789
18523,B18523,18.0,1135,641
18524,B18524,18.0,1098,617
18525,B18525,18.0,1135,641
18526,B18526,18.0,1098,617
18527,B18527,18.0,1394,744
18528,B18528,18.0,1135,641
18529,B18529,18.0,1172,664
18530,B18530,18.0,1505,789
18531,B18531,18.0,1098,617
18532,B18532,18.0,1135,641
18533,B18533,18.0,1135,641
18534,B18534,18.0,1098,617
18535,B18535,18.0,1135,641
18536,B18536,18.0,1135,641
18537,B18537,18.0,1135,641
18538,B18538,18.0,1505,789
18539,B18539,18.0,1098,617
18540,B18540,18.0,1468,773
18541,B18541,18.0,1542,802
18542,B18542,18.0,1135,641
18543,B18543,18.0,1135,641
18544,B18544,18.0,1431,756
18545,B18545,18.0,1505,789
18546,B18546,18.0,1098,617
18547,B18547,18.0,1135,641
18548,B18548,18.0,1098,617
18549,B18549,18.0,1135,641
18550,B18550,18.0,1135,641
18551,B18551,18.0,1505,789
18552,B18552,18.0,1135,641
18553,B18553,18.0,1098,617
18554,B18554,18.0,580,260
18555,B18555,18.0,1135,641
18556,B18556,18.0,1098,617
18557,B18557,18.0,1098,617
18558,B18558,18.0,1505,789
18559,B18559,18.0,1431,756
18560,B18560,18.0,1135,641
18561,B18561,18.0,1468,773
18562,B18562,18.0,1098,617
18563,B18563,18.0,1098,617
18564,B18564,18.0,1098,617
18565,B18565,18.0,1431,756
18566,B18566,18.0,1135,641
18567,B18567,18.0,1098,617
18568,B18568,18.0,1394,744
18569,B18569,18.0,1098,617
18570,B18570,18.0,1431,756
18571,B18571,18.0,1505,789
18572,B18572,18.0,1431,756
18573,B18573,18.0,1394,744
18574,B18574,18.0,1431,756
18575,B18575,18.0,1394,744
18576,B18576,18.0,1430,755
18577,B18577,18.0,1430,755
18578,B18578,18.0,1467,772
18579,B18579,18.0,1467,772
18580,B18580,18.0,1467,772
18581,B18581,18.0,1467,772
18582,B18582,18.0,1430,755
18583,B18583,18.0,1430,755
18584,B18584,18.0,1467,772
18585,B18585,18.0,1467,772
18586,B18586,18.0,1430,755
18587,B18587,18.0,1467,772
18588,B18588,18.0,1430,755
18589,B18589,18.0,1430,755
18590,B18590,18.0,1430,755
18591,B18591,18.0,1430,755
18592,B18592,18.0,1467,772
18593,B18593,18.0,465,170
18594,B18594,18.0,1501,785
18595,B18595,18.0,1538,801
18596,B18596,18.0,1538,801
18597,B18597,18.0,1501,785
18598,B18598,18.0,1500,784
18599,B18599,18.0,1500,784
18600,B18600,18.0,501,196
18601,B18601,18.0,463,168
18602,B18602,18.0,463,168
18603,B18603,18.0,426,138
18604,B18604,18.0,1536,799
18605,B18605,18.0,1535,798
18606,B18606,18.0,1498,782
18607,B18607,18.0,1535,798
18608,B18608,18.0,1498,782
18609,B18609,18.0,1535,798
18610,B18610,18.0,1498,782
18611,B18611,18.0,1535,798
18612,B18612,18.0,1535,798
18613,B18613,18.0,536,223
18614,B18614,18.0,1535,798
18615,B18615,18.0,1535,798
18616,B18616,18.0,536,223
18617,B18617,18.0,1498,782
18618,B18618,18.0,1498,782
18619,B18619,18.0,1535,798
18620,B18620,18.0,1535,798
18621,B18621,18.0,1535,798
18622,B18622,18.0,1535,798
18623,B18623,18.0,1498,782
18624,B18624,18.0,1572,811
18625,B18625,18.0,1498,782
18626,B18626,18.0,1535,798
18627,B18627,18.0,1534,797
18628,B18628,18.0,1497,781
18629,B18629,18.0,1534,797
18630,B18630,18.0,1571,810
18631,B18631,18.0,1534,797
18632,B18632,18.0,1534,797
18633,B18633,18.0,1497,781
18634,B18634,18.0,1534,797
18635,B18635,18.0,1534,797
18636,B18636,18.0,1497,781
18637,B18637,18.0,1534,797
18638,B18638,18.0,1534,797
18639,B18639,18.0,1534,797
18640,B18640,18.0,1534,797
18641,B18641,18.0,1571,810
18642,B18642,18.0,1534,797
18643,B18643,18.0,1534,797
18644,B18644,18.0,1534,797
18645,B18645,18.0,609,280
18646,B18646,18.0,1571,810
18647,B18647,18.0,1534,797
18648,B18648,18.0,1571,810
18649,B18649,18.0,1534,797
18650,B18650,18.0,1497,781
18651,B18651,18.0,1534,797
18652,B18652,18.0,1534,797
18653,B18653,18.0,1534,797
18654,B18654,18.0,1534,797
18655,B18655,18.0,1571,810
18656,B18656,18.0,1571,810
18657,B18657,18.0,1571,810
18658,B18658,18.0,1534,797
18659,B18659,18.0,1460,765
18660,B18660,18.0,1534,797
18661,B18661,18.0,1534,797
18662,B18662,18.0,1533,796
18663,B18663,18.0,1496,780
18664,B18664,18.0,1533,796
