id,name,use_type
959,B00959,INDUSTRIAL
960,B00960,INDUSTRIAL
961,B00961,INDUSTRIAL
962,B00962,RESTAURANT
963,B00963,INDUSTRIAL
964,B00964,INDUSTRIAL
965,B00965,MULTI_RES
966,B00966,INDUSTRIAL
967,B00967,MULTI_RES
968,B00968,INDUSTRIAL
969,B00969,MULTI_RES
970,B00970,INDUSTRIAL
971,B00971,INDUSTRIAL
972,B00972,MULTI_RES
973,B00973,MULTI_RES
974,B00974,INDUSTRIAL
975,B00975,FOODSTORE
976,B00976,MULTI_RES
977,B00977,INDUSTRIAL
978,B00978,MULTI_RES
979,B00979,INDUSTRIAL
980,B00980,INDUSTRIAL
981,B00981,INDUSTRIAL
982,B00982,INDUSTRIAL
983,B00983,INDUSTRIAL
984,B00984,MULTI_RES
985,B00985,INDUSTRIAL
986,B00986,HOTEL
987,B00987,MULTI_RES
988,B00988,HOTEL
989,B00989,OFFICE
990,B00990,INDUSTRIAL
991,B00991,INDUSTRIAL
992,B00992,INDUSTRIAL
993,B00993,INDUSTRIAL
994,B00994,INDUSTRIAL
995,B00995,INDUSTRIAL
996,B00996,MULTI_RES
997,B00997,INDUSTRIAL
998,B00998,RETAIL
999,B00999,MULTI_RES
1000,B01000,SERVERROOM
1001,B01001,MULTI_RES
1002,B01002,INDUSTRIAL
1003,B01003,INDUSTRIAL
1004,B01004,INDUSTRIAL
1005,B01005,FOODSTORE
1006,B01006,INDUSTRIAL
1007,B01007,INDUSTRIAL
1008,B01008,MULTI_RES
1009,B01009,LAB
1010,B01010,INDUSTRIAL
1011,B01011,INDUSTRIAL
1012,B01012,SERVERROOM
1013,B01013,MULTI_RES
1014,B01014,OFFICE
1015,B01015,GYM
1016,B01016,MULTI_RES
1017,B01017,OFFICE
1018,B01018,MULTI_RES
1019,B01019,INDUSTRIAL
1020,B01020,INDUSTRIAL
1021,B01021,INDUSTRIAL
1022,B01022,RETAIL
1023,B01023,OFFICE
1024,B01024,INDUSTRIAL
1025,B01025,RETAIL
1026,B01026,INDUSTRIAL
1027,B01027,FOODSTORE
1028,B01028,INDUSTRIAL
1029,B01029,OFFICE
1030,B01030,MULTI_RES
1031,B01031,OFFICE
1032,B01032,MULTI_RES
1033,B01033,RETAIL
1034,B01034,INDUSTRIAL
1035,B01035,INDUSTRIAL
1036,B01036,MULTI_RES
1037,B01037,SERVERROOM
1038,B01038,RESTAURANT
1039,B01039,INDUSTRIAL
1040,B01040,MULTI_RES
1041,B01041,MULTI_RES
1042,B01042,INDUSTRIAL
1043,B01043,MULTI_RES
1044,B01044,INDUSTRIAL
1045,B01045,MULTI_RES
1046,B01046,INDUSTRIAL
1047,B01047,MULTI_RES
1048,B01048,MULTI_RES
1049,B01049,MULTI_RES
1050,B01050,RESTAURANT
1051,B01051,MULTI_RES
1052,B01052,MULTI_RES
1053,B01053,MULTI_RES
1054,B01054,INDUSTRIAL
1055,B01055,MULTI_RES
1056,B01056,INDUSTRIAL
1057,B01057,MULTI_RES
1058,B01058,MULTI_RES
1059,B01059,MULTI_RES
1060,B01060,MULTI_RES
1061,B01061,MULTI_RES
1062,B01062,RETAIL
1063,B01063,MULTI_RES
1064,B01064,OFFICE
1065,B01065,RETAIL
1066,B01066,MULTI_RES
1067,B01067,INDUSTRIAL
1068,B01068,MULTI_RES
1069,B01069,MULTI_RES
1070,B01070,INDUSTRIAL
1071,B01071,INDUSTRIAL
1072,B01072,MULTI_RES
1073,B01073,MULTI_RES
1074,B01074,INDUSTRIAL
1075,B01075,INDUSTRIAL
1076,B01076,INDUSTRIAL
1077,B01077,MULTI_RES
1078,B01078,MULTI_RES
1079,B01079,MULTI_RES
1080,B01080,MULTI_RES
1081,B01081,INDUSTRIAL
1082,B01082,OFFICE
1083,B01083,INDUSTRIAL
1084,B01084,MULTI_RES
1085,B01085,INDUSTRIAL
1086,B01086,INDUSTRIAL
1087,B01087,INDUSTRIAL
1088,B01088,INDUSTRIAL
1089,B01089,MULTI_RES
1090,B01090,INDUSTRIAL
1091,B01091,INDUSTRIAL
1092,B01092,OFFICE
1093,B01093,INDUSTRIAL
1094,B01094,OFFICE
1095,B01095,INDUSTRIAL
1096,B01096,OFFICE
1097,B01097,INDUSTRIAL
1098,B01098,OFFICE
1099,B01099,RETAIL
1100,B01100,INDUSTRIAL
1101,B01101,INDUSTRIAL
1102,B01102,INDUSTRIAL
1103,B01103,INDUSTRIAL
1104,B01104,INDUSTRIAL
1105,B01105,INDUSTRIAL
1106,B01106,INDUSTRIAL
1107,B01107,INDUSTRIAL
1108,B01108,INDUSTRIAL
1109,B01109,INDUSTRIAL
1110,B01110,INDUSTRIAL
1111,B01111,INDUSTRIAL
1112,B01112,INDUSTRIAL
1113,B01113,INDUSTRIAL
1114,B01114,INDUSTRIAL
1115,B01115,INDUSTRIAL
1116,B01116,INDUSTRIAL
1117,B01117,INDUSTRIAL
1118,B01118,INDUSTRIAL
1119,B01119,INDUSTRIAL
1120,B01120,INDUSTRIAL
1121,B01121,MULTI_RES
1122,B01122,INDUSTRIAL
1123,B01123,INDUSTRIAL
1124,B01124,INDUSTRIAL
1125,B01125,INDUSTRIAL
1126,B01126,INDUSTRIAL
1127,B01127,INDUSTRIAL
1128,B01128,INDUSTRIAL
1129,B01129,INDUSTRIAL
1130,B01130,INDUSTRIAL
1131,B01131,INDUSTRIAL
1132,B01132,INDUSTRIAL
1133,B01133,INDUSTRIAL
1134,B01134,INDUSTRIAL
1135,B01135,INDUSTRIAL
1136,B01136,INDUSTRIAL
1137,B01137,INDUSTRIAL
1138,B01138,RETAIL
1139,B01139,OFFICE
1140,B01140,INDUSTRIAL
1141,B01141,INDUSTRIAL
1142,B01142,INDUSTRIAL
1143,B01143,MULTI_RES
1144,B01144,INDUSTRIAL
1145,B01145,INDUSTRIAL
1146,B01146,MULTI_RES
1147,B01147,INDUSTRIAL
1148,B01148,INDUSTRIAL
1149,B01149,INDUSTRIAL
1150,B01150,INDUSTRIAL
1151,B01151,INDUSTRIAL
1152,B01152,INDUSTRIAL
1153,B01153,INDUSTRIAL
1154,B01154,MUSEUM
1155,B01155,INDUSTRIAL
1156,B01156,INDUSTRIAL
1157,B01157,INDUSTRIAL
1158,B01158,MULTI_RES
1159,B01159,MULTI_RES
1160,B01160,SERVERROOM
1161,B01161,MULTI_RES
1162,B01162,MULTI_RES
1163,B01163,INDUSTRIAL
1164,B01164,INDUSTRIAL
1165,B01165,MULTI_RES
1166,B01166,INDUSTRIAL
1167,B01167,MULTI_RES
1168,B01168,MULTI_RES
1169,B01169,MULTI_RES
1170,B01170,MULTI_RES
1171,B01171,MULTI_RES
1172,B01172,MULTI_RES
1173,B01173,MULTI_RES
1174,B01174,MULTI_RES
1175,B01175,OFFICE
1176,B01176,OFFICE
1177,B01177,MULTI_RES
1178,B01178,SCHOOL
1179,B01179,SCHOOL
1180,B01180,OFFICE
1181,B01181,OFFICE
1182,B01182,RESTAURANT
1183,B01183,INDUSTRIAL
1184,B01184,OFFICE
1185,B01185,INDUSTRIAL
1186,B01186,MULTI_RES
1187,B01187,MULTI_RES
1188,B01188,MULTI_RES
1189,B01189,MULTI_RES
1190,B01190,RESTAURANT
1191,B01191,RESTAURANT
1192,B01192,OFFICE
1193,B01193,MULTI_RES
1194,B01194,SCHOOL
1195,B01195,MULTI_RES
1196,B01196,MULTI_RES
1197,B01197,MULTI_RES
1198,B01198,OFFICE
1199,B01199,MULTI_RES
1200,B01200,OFFICE
1201,B01201,MULTI_RES
1202,B01202,MULTI_RES
1203,B01203,MULTI_RES
1204,B01204,MULTI_RES
1205,B01205,MULTI_RES
1206,B01206,RESTAURANT
1207,B01207,MULTI_RES
1208,B01208,OFFICE
1209,B01209,MULTI_RES
1210,B01210,OFFICE
1211,B01211,HOTEL
1212,B01212,MULTI_RES
1213,B01213,OFFICE
1214,B01214,MULTI_RES
1215,B01215,RESTAURANT
1216,B01216,MULTI_RES
1217,B01217,MULTI_RES
1218,B01218,MULTI_RES
1219,B01219,MULTI_RES
1220,B01220,MULTI_RES
1221,B01221,OFFICE
1222,B01222,MULTI_RES
1223,B01223,MULTI_RES
1224,B01224,MULTI_RES
1225,B01225,MULTI_RES
1226,B01226,MULTI_RES
1227,B01227,MULTI_RES
1228,B01228,MULTI_RES
1229,B01229,HOTEL
1230,B01230,OFFICE
1231,B01231,MULTI_RES
1232,B01232,MULTI_RES
1233,B01233,MULTI_RES
1234,B01234,RESTAURANT
1235,B01235,MULTI_RES
1236,B01236,MULTI_RES
1237,B01237,RESTAURANT
1238,B01238,MULTI_RES
1239,B01239,MULTI_RES
1240,B01240,HOSPITAL
1241,B01241,HOSPITAL
1242,B01242,HOSPITAL
1243,B01243,INDUSTRIAL
1244,B01244,MULTI_RES
1245,B01245,INDUSTRIAL
1246,B01246,MULTI_RES
1247,B01247,RETAIL
1248,B01248,RETAIL
1249,B01249,OFFICE
1250,B01250,MULTI_RES
1251,B01251,MULTI_RES
1252,B01252,HOSPITAL
1253,B01253,INDUSTRIAL
1254,B01254,MULTI_RES
1255,B01255,MULTI_RES
1256,B01256,INDUSTRIAL
1257,B01257,INDUSTRIAL
1258,B01258,MULTI_RES
1259,B01259,MULTI_RES
1260,B01260,MULTI_RES
1261,B01261,INDUSTRIAL
1262,B01262,MULTI_RES
1263,B01263,MULTI_RES
1264,B01264,MULTI_RES
1265,B01265,MULTI_RES
1266,B01266,INDUSTRIAL
1267,B01267,MULTI_RES
1268,B01268,MULTI_RES
1269,B01269,MULTI_RES
1270,B01270,INDUSTRIAL
1271,B01271,INDUSTRIAL
1272,B01272,MULTI_RES
1273,B01273,SERVERROOM
1274,B01274,MULTI_RES
1275,B01275,INDUSTRIAL
1276,B01276,MULTI_RES
1277,B01277,INDUSTRIAL
1278,B01278,INDUSTRIAL
1279,B01279,INDUSTRIAL
1280,B01280,OFFICE
1281,B01281,INDUSTRIAL
1282,B01282,INDUSTRIAL
1283,B01283,MULTI_RES
1284,B01284,MULTI_RES
1285,B01285,INDUSTRIAL
1286,B01286,SERVERROOM
1287,B01287,INDUSTRIAL
1288,B01288,OFFICE
1289,B01289,MULTI_RES
1290,B01290,MULTI_RES
1291,B01291,INDUSTRIAL
1292,B01292,MULTI_RES
1293,B01293,OFFICE
1294,B01294,MULTI_RES
1295,B01295,MULTI_RES
1296,B01296,MULTI_RES
1297,B01297,INDUSTRIAL
1298,B01298,INDUSTRIAL
1299,B01299,INDUSTRIAL
1300,B01300,MULTI_RES
1301,B01301,MULTI_RES
1302,B01302,INDUSTRIAL
1303,B01303,MULTI_RES
1304,B01304,MULTI_RES
1305,B01305,INDUSTRIAL
1306,B01306,INDUSTRIAL
1307,B01307,INDUSTRIAL
1308,B01308,INDUSTRIAL
1309,B01309,MULTI_RES
1310,B01310,MULTI_RES
1311,B01311,INDUSTRIAL
1312,B01312,INDUSTRIAL
1313,B01313,MULTI_RES
1314,B01314,MULTI_RES
1315,B01315,SERVERROOM
1316,B01316,INDUSTRIAL
1317,B01317,INDUSTRIAL
1318,B01318,MULTI_RES
1319,B01319,SERVERROOM
1320,B01320,INDUSTRIAL
1321,B01321,INDUSTRIAL
1322,B01322,INDUSTRIAL
1323,B01323,INDUSTRIAL
1324,B01324,SERVERROOM
1325,B01325,INDUSTRIAL
1326,B01326,INDUSTRIAL
1327,B01327,INDUSTRIAL
1328,B01328,MULTI_RES
1329,B01329,MULTI_RES
1330,B01330,INDUSTRIAL
1331,B01331,MULTI_RES
1332,B01332,MULTI_RES
1333,B01333,FOODSTORE
1334,B01334,MULTI_RES
1335,B01335,INDUSTRIAL
1336,B01336,MULTI_RES
1337,B01337,INDUSTRIAL
1338,B01338,INDUSTRIAL
1339,B01339,MULTI_RES
1340,B01340,INDUSTRIAL
1341,B01341,INDUSTRIAL
1342,B01342,MULTI_RES
1343,B01343,MULTI_RES
1344,B01344,MULTI_RES
1345,B01345,INDUSTRIAL
1346,B01346,INDUSTRIAL
1347,B01347,INDUSTRIAL
1348,B01348,INDUSTRIAL
1349,B01349,INDUSTRIAL
1350,B01350,MULTI_RES
1351,B01351,INDUSTRIAL
1352,B01352,INDUSTRIAL
1353,B01353,MULTI_RES
1354,B01354,INDUSTRIAL
1355,B01355,INDUSTRIAL
1356,B01356,INDUSTRIAL
1357,B01357,INDUSTRIAL
1358,B01358,MULTI_RES
1359,B01359,INDUSTRIAL
1360,B01360,FOODSTORE
1361,B01361,INDUSTRIAL
1362,B01362,SERVERROOM
1363,B01363,MULTI_RES
1364,B01364,INDUSTRIAL
1365,B01365,INDUSTRIAL
1366,B01366,MULTI_RES
1367,B01367,INDUSTRIAL
1368,B01368,INDUSTRIAL
1369,B01369,INDUSTRIAL
1370,B01370,SERVERROOM
1371,B01371,INDUSTRIAL
1372,B01372,INDUSTRIAL
1373,B01373,RETAIL
1374,B01374,INDUSTRIAL
1375,B01375,MULTI_RES
1376,B01376,INDUSTRIAL
1377,B01377,INDUSTRIAL
1378,B01378,INDUSTRIAL
1379,B01379,SERVERROOM
1380,B01380,MULTI_RES
1381,B01381,MULTI_RES
1382,B01382,MULTI_RES
1383,B01383,MULTI_RES
1384,B01384,INDUSTRIAL
1385,B01385,MULTI_RES
1386,B01386,RETAIL
1387,B01387,INDUSTRIAL
1388,B01388,OFFICE
1389,B01389,INDUSTRIAL
1390,B01390,INDUSTRIAL
1391,B01391,SERVERROOM
1392,B01392,INDUSTRIAL
1393,B01393,INDUSTRIAL
1394,B01394,OFFICE
1395,B01395,INDUSTRIAL
1396,B01396,RETAIL
1397,B01397,INDUSTRIAL
1398,B01398,INDUSTRIAL
1399,B01399,INDUSTRIAL
1400,B01400,INDUSTRIAL
1401,B01401,INDUSTRIAL
1402,B01402,INDUSTRIAL
1403,B01403,INDUSTRIAL
1404,B01404,INDUSTRIAL
1405,B01405,INDUSTRIAL
1406,B01406,MULTI_RES
1407,B01407,INDUSTRIAL
1408,B01408,MULTI_RES
1409,B01409,INDUSTRIAL
1410,B01410,INDUSTRIAL
1411,B01411,INDUSTRIAL
1412,B01412,MULTI_RES
1413,B01413,SERVERROOM
1414,B01414,INDUSTRIAL
1415,B01415,INDUSTRIAL
1416,B01416,INDUSTRIAL
1417,B01417,RESTAURANT
1418,B01418,INDUSTRIAL
1419,B01419,INDUSTRIAL
1420,B01420,INDUSTRIAL
1421,B01421,MULTI_RES
1422,B01422,INDUSTRIAL
1423,B01423,INDUSTRIAL
1424,B01424,INDUSTRIAL
1425,B01425,OFFICE
1426,B01426,RETAIL
1427,B01427,INDUSTRIAL
1428,B01428,OFFICE
1429,B01429,INDUSTRIAL
1430,B01430,MULTI_RES
1431,B01431,INDUSTRIAL
1432,B01432,RETAIL
1433,B01433,SERVERROOM
1434,B01434,RETAIL
1435,B01435,RETAIL
1436,B01436,INDUSTRIAL
1437,B01437,LAB
1438,B01438,INDUSTRIAL
1439,B01439,OFFICE
1440,B01440,INDUSTRIAL
1441,B01441,RETAIL
1442,B01442,INDUSTRIAL
1443,B01443,MULTI_RES
1444,B01444,INDUSTRIAL
1445,B01445,INDUSTRIAL
1446,B01446,INDUSTRIAL
1447,B01447,INDUSTRIAL
1448,B01448,MULTI_RES
1449,B01449,INDUSTRIAL
1450,B01450,RETAIL
1451,B01451,MULTI_RES
1452,B01452,OFFICE
1453,B01453,INDUSTRIAL
1454,B01454,INDUSTRIAL
1455,B01455,INDUSTRIAL
1456,B01456,MULTI_RES
1457,B01457,RETAIL
1458,B01458,INDUSTRIAL
1459,B01459,INDUSTRIAL
1460,B01460,RETAIL
1461,B01461,SERVERROOM
1462,B01462,MULTI_RES
1463,B01463,OFFICE
1464,B01464,OFFICE
1465,B01465,INDUSTRIAL
1466,B01466,RETAIL
1467,B01467,RETAIL
1468,B01468,INDUSTRIAL
1469,B01469,RETAIL
1470,B01470,MULTI_RES
1471,B01471,INDUSTRIAL
1472,B01472,MULTI_RES
1473,B01473,INDUSTRIAL
1474,B01474,RETAIL
1475,B01475,RETAIL
1476,B01476,RETAIL
1477,B01477,INDUSTRIAL
1478,B01478,MULTI_RES
1479,B01479,INDUSTRIAL
1480,B01480,INDUSTRIAL
1481,B01481,RETAIL
1482,B01482,RETAIL
1483,B01483,RETAIL
1484,B01484,MULTI_RES
1485,B01485,OFFICE
1486,B01486,MULTI_RES
1487,B01487,INDUSTRIAL
1488,B01488,RESTAURANT
1489,B01489,MULTI_RES
1490,B01490,MULTI_RES
1491,B01491,RETAIL
1492,B01492,INDUSTRIAL
1493,B01493,RETAIL
1494,B01494,RETAIL
1495,B01495,INDUSTRIAL
1496,B01496,RETAIL
1497,B01497,INDUSTRIAL
1498,B01498,OFFICE
1499,B01499,MULTI_RES
1500,B01500,MULTI_RES
1501,B01501,INDUSTRIAL
1502,B01502,INDUSTRIAL
1503,B01503,INDUSTRIAL
1504,B01504,RETAIL
1505,B01505,RETAIL
1506,B01506,RETAIL
1507,B01507,RETAIL
1508,B01508,INDUSTRIAL
1509,B01509,INDUSTRIAL
1510,B01510,INDUSTRIAL
1511,B01511,RETAIL
1512,B01512,RETAIL
1513,B01513,INDUSTRIAL
1514,B01514,INDUSTRIAL
1515,B01515,SERVERROOM
1516,B01516,RETAIL
1517,B01517,INDUSTRIAL
1518,B01518,MULTI_RES
1519,B01519,INDUSTRIAL
1520,B01520,INDUSTRIAL
1521,B01521,MULTI_RES
1522,B01522,RETAIL
1523,B01523,INDUSTRIAL
1524,B01524,MULTI_RES
1525,B01525,RETAIL
1526,B01526,RETAIL
1527,B01527,INDUSTRIAL
1528,B01528,INDUSTRIAL
1529,B01529,INDUSTRIAL
1530,B01530,RETAIL
1531,B01531,INDUSTRIAL
1532,B01532,OFFICE
1533,B01533,RETAIL
1534,B01534,INDUSTRIAL
1535,B01535,INDUSTRIAL
1536,B01536,RETAIL
1537,B01537,RETAIL
1538,B01538,MULTI_RES
1539,B01539,INDUSTRIAL
1540,B01540,RETAIL
1541,B01541,INDUSTRIAL
1542,B01542,RETAIL
1543,B01543,INDUSTRIAL
1544,B01544,OFFICE
1545,B01545,INDUSTRIAL
1546,B01546,INDUSTRIAL
1547,B01547,INDUSTRIAL
1548,B01548,INDUSTRIAL
1549,B01549,INDUSTRIAL
1550,B01550,MULTI_RES
1551,B01551,INDUSTRIAL
1552,B01552,INDUSTRIAL
1553,B01553,RETAIL
1554,B01554,INDUSTRIAL
1555,B01555,INDUSTRIAL
1556,B01556,RETAIL
1557,B01557,MULTI_RES
1558,B01558,INDUSTRIAL
1559,B01559,RETAIL
1560,B01560,RETAIL
1561,B01561,SERVERROOM
1562,B01562,INDUSTRIAL
1563,B01563,MULTI_RES
1564,B01564,INDUSTRIAL
1565,B01565,MULTI_RES
1566,B01566,RETAIL
1567,B01567,INDUSTRIAL
1568,B01568,RETAIL
1569,B01569,INDUSTRIAL
1570,B01570,RETAIL
1571,B01571,RETAIL
1572,B01572,INDUSTRIAL
1573,B01573,INDUSTRIAL
1574,B01574,RETAIL
1575,B01575,SERVERROOM
1576,B01576,INDUSTRIAL
1577,B01577,RETAIL
1578,B01578,RETAIL
1579,B01579,RETAIL
1580,B01580,OFFICE
1581,B01581,MULTI_RES
1582,B01582,MULTI_RES
1583,B01583,INDUSTRIAL
1584,B01584,MULTI_RES
1585,B01585,INDUSTRIAL
1586,B01586,RETAIL
1587,B01587,MULTI_RES
1588,B01588,INDUSTRIAL
1589,B01589,INDUSTRIAL
1590,B01590,INDUSTRIAL
1591,B01591,INDUSTRIAL
1592,B01592,INDUSTRIAL
1593,B01593,MULTI_RES
1594,B01594,RETAIL
1595,B01595,INDUSTRIAL
1596,B01596,MULTI_RES
1597,B01597,INDUSTRIAL
1598,B01598,MULTI_RES
1599,B01599,INDUSTRIAL
1600,B01600,MULTI_RES
1601,B01601,RETAIL
1602,B01602,MULTI_RES
1603,B01603,MULTI_RES
1604,B01604,RETAIL
1605,B01605,INDUSTRIAL
1606,B01606,RETAIL
1607,B01607,MULTI_RES
1608,B01608,INDUSTRIAL
1609,B01609,INDUSTRIAL
1610,B01610,INDUSTRIAL
1611,B01611,RETAIL
1612,B01612,MULTI_RES
1613,B01613,SCHOOL
1614,B01614,RETAIL
1615,B01615,RETAIL
1616,B01616,RETAIL
1617,B01617,INDUSTRIAL
1618,B01618,INDUSTRIAL
1619,B01619,MULTI_RES
1620,B01620,INDUSTRIAL
1621,B01621,MULTI_RES
1622,B01622,SCHOOL
1623,B01623,RETAIL
1624,B01624,INDUSTRIAL
1625,B01625,RETAIL
1626,B01626,INDUSTRIAL
1627,B01627,INDUSTRIAL
1628,B01628,MULTI_RES
1629,B01629,MULTI_RES
1630,B01630,RETAIL
1631,B01631,RETAIL
1632,B01632,INDUSTRIAL
1633,B01633,MULTI_RES
1634,B01634,MULTI_RES
1635,B01635,RETAIL
1636,B01636,RETAIL
1637,B01637,INDUSTRIAL
1638,B01638,INDUSTRIAL
1639,B01639,MULTI_RES
1640,B01640,INDUSTRIAL
1641,B01641,INDUSTRIAL
1642,B01642,MULTI_RES
1643,B01643,RETAIL
1644,B01644,RETAIL
1645,B01645,SCHOOL
1646,B01646,RETAIL
1647,B01647,MULTI_RES
1648,B01648,SERVERROOM
1649,B01649,MULTI_RES
1650,B01650,SCHOOL
1651,B01651,RETAIL
1652,B01652,MULTI_RES
1653,B01653,MULTI_RES
1654,B01654,SCHOOL
1655,B01655,RETAIL
1656,B01656,SERVERROOM
1657,B01657,MULTI_RES
1658,B01658,SERVERROOM
1659,B01659,SCHOOL
1660,B01660,INDUSTRIAL
1661,B01661,INDUSTRIAL
1662,B01662,RETAIL
1663,B01663,INDUSTRIAL
1664,B01664,MULTI_RES
1665,B01665,OFFICE
1666,B01666,MULTI_RES
1667,B01667,RETAIL
1668,B01668,RETAIL
1669,B01669,RETAIL
1670,B01670,RESTAURANT
1671,B01671,MULTI_RES
1672,B01672,RETAIL
1673,B01673,RESTAURANT
1674,B01674,RETAIL
1675,B01675,RETAIL
1676,B01676,INDUSTRIAL
1677,B01677,MULTI_RES
1678,B01678,RETAIL
1679,B01679,MULTI_RES
1680,B01680,RETAIL
1681,B01681,MULTI_RES
1682,B01682,RETAIL
1683,B01683,MULTI_RES
1684,B01684,RETAIL
1685,B01685,INDUSTRIAL
1686,B01686,INDUSTRIAL
1687,B01687,INDUSTRIAL
1688,B01688,MULTI_RES
1689,B01689,RETAIL
1690,B01690,OFFICE
1691,B01691,RETAIL
1692,B01692,INDUSTRIAL
1693,B01693,OFFICE
1694,B01694,RETAIL
1695,B01695,OFFICE
1696,B01696,RETAIL
1697,B01697,MULTI_RES
1698,B01698,INDUSTRIAL
1699,B01699,RETAIL
1700,B01700,RETAIL
1701,B01701,RETAIL
1702,B01702,RETAIL
1703,B01703,MULTI_RES
1704,B01704,MULTI_RES
1705,B01705,RETAIL
1706,B01706,RETAIL
1707,B01707,MULTI_RES
1708,B01708,MULTI_RES
1709,B01709,RETAIL
1710,B01710,RETAIL
1711,B01711,RETAIL
1712,B01712,RETAIL
1713,B01713,RETAIL
1714,B01714,RETAIL
1715,B01715,MULTI_RES
1716,B01716,RETAIL
1717,B01717,RETAIL
1718,B01718,RETAIL
1719,B01719,RETAIL
1720,B01720,RETAIL
1721,B01721,RETAIL
1722,B01722,RETAIL
1723,B01723,RETAIL
1724,B01724,RETAIL
1725,B01725,RETAIL
1726,B01726,RETAIL
1727,B01727,RETAIL
1728,B01728,RETAIL
1729,B01729,MULTI_RES
1730,B01730,INDUSTRIAL
1731,B01731,RETAIL
1732,B01732,RETAIL
1733,B01733,RETAIL
1734,B01734,RETAIL
1735,B01735,RETAIL
1736,B01736,RETAIL
1737,B01737,RETAIL
1738,B01738,RETAIL
1739,B01739,INDUSTRIAL
1740,B01740,MULTI_RES
1741,B01741,MULTI_RES
1742,B01742,MULTI_RES
1743,B01743,RETAIL
1744,B01744,INDUSTRIAL
1745,B01745,MULTI_RES
1746,B01746,INDUSTRIAL
1747,B01747,INDUSTRIAL
1748,B01748,INDUSTRIAL
1749,B01749,INDUSTRIAL
1750,B01750,INDUSTRIAL
1751,B01751,MULTI_RES
1752,B01752,MULTI_RES
1753,B01753,INDUSTRIAL
1754,B01754,RETAIL
1755,B01755,RETAIL
1756,B01756,MULTI_RES
1757,B01757,MULTI_RES
1758,B01758,INDUSTRIAL
1759,B01759,INDUSTRIAL
1760,B01760,INDUSTRIAL
1761,B01761,INDUSTRIAL
1762,B01762,INDUSTRIAL
1763,B01763,INDUSTRIAL
1764,B01764,MULTI_RES
1765,B01765,MULTI_RES
1766,B01766,INDUSTRIAL
1767,B01767,INDUSTRIAL
1768,B01768,INDUSTRIAL
1769,B01769,INDUSTRIAL
1770,B01770,INDUSTRIAL
1771,B01771,RETAIL
1772,B01772,MULTI_RES
1773,B01773,INDUSTRIAL
1774,B01774,MULTI_RES
1775,B01775,MULTI_RES
1776,B01776,MULTI_RES
1777,B01777,OFFICE
1778,B01778,OFFICE
1779,B01779,INDUSTRIAL
1780,B01780,INDUSTRIAL
1781,B01781,INDUSTRIAL
1782,B01782,INDUSTRIAL
1783,B01783,INDUSTRIAL
1784,B01784,INDUSTRIAL
1785,B01785,INDUSTRIAL
1786,B01786,INDUSTRIAL
1787,B01787,GYM
1788,B01788,INDUSTRIAL
1789,B01789,INDUSTRIAL
1790,B01790,INDUSTRIAL
1791,B01791,INDUSTRIAL
1792,B01792,INDUSTRIAL
1793,B01793,INDUSTRIAL
1794,B01794,INDUSTRIAL
1795,B01795,INDUSTRIAL
1796,B01796,INDUSTRIAL
1797,B01797,INDUSTRIAL
1798,B01798,INDUSTRIAL
1799,B01799,INDUSTRIAL
1800,B01800,INDUSTRIAL
1801,B01801,INDUSTRIAL
1802,B01802,INDUSTRIAL
1803,B01803,INDUSTRIAL
1804,B01804,INDUSTRIAL
1805,B01805,RESTAURANT
1806,B01806,MULTI_RES
1807,B01807,MULTI_RES
1808,B01808,MULTI_RES
1809,B01809,MULTI_RES
1810,B01810,MULTI_RES
1811,B01811,MULTI_RES
1812,B01812,MULTI_RES
1813,B01813,MUSEUM
1814,B01814,MULTI_RES
1815,B01815,SCHOOL
1816,B01816,OFFICE
1817,B01817,RETAIL
1818,B01818,OFFICE
1819,B01819,MULTI_RES
1820,B01820,OFFICE
1821,B01821,MUSEUM
1822,B01822,OFFICE
1823,B01823,MULTI_RES
1824,B01824,MULTI_RES
1825,B01825,MUSEUM
1826,B01826,MUSEUM
1827,B01827,OFFICE
1828,B01828,MULTI_RES
1829,B01829,MULTI_RES
1830,B01830,MULTI_RES
1831,B01831,MULTI_RES
1832,B01832,MULTI_RES
1833,B01833,MULTI_RES
1834,B01834,MULTI_RES
1835,B01835,MULTI_RES
1836,B01836,MULTI_RES
1837,B01837,MULTI_RES
1838,B01838,MULTI_RES
1839,B01839,MULTI_RES
1840,B01840,MULTI_RES
1841,B01841,MULTI_RES
1842,B01842,MULTI_RES
1843,B01843,MULTI_RES
1844,B01844,MULTI_RES
1845,B01845,MULTI_RES
1846,B01846,MULTI_RES
1847,B01847,MULTI_RES
1848,B01848,MULTI_RES
1849,B01849,MULTI_RES
1850,B01850,MULTI_RES
1851,B01851,MULTI_RES
1852,B01852,MULTI_RES
1853,B01853,MULTI_RES
1854,B01854,MULTI_RES
1855,B01855,MULTI_RES
1856,B01856,MULTI_RES
1857,B01857,MULTI_RES
1858,B01858,MULTI_RES
1859,B01859,MULTI_RES
1860,B01860,MULTI_RES
1861,B01861,MULTI_RES
1862,B01862,MULTI_RES
1863,B01863,MULTI_RES
1864,B01864,MULTI_RES
1865,B01865,MULTI_RES
1866,B01866,MULTI_RES
1867,B01867,MULTI_RES
1868,B01868,MULTI_RES
1869,B01869,MULTI_RES
1870,B01870,MULTI_RES
1871,B01871,MULTI_RES
1872,B01872,MULTI_RES
1873,B01873,MULTI_RES
