id,name,standard
6722,B06722,STANDARD1
6723,B06723,STANDARD2
6724,B06724,STANDARD1
6725,B06725,STANDARD3
6726,B06726,STANDARD4
6727,B06727,STANDARD1
6728,B06728,STANDARD1
6729,B06729,STANDARD5
6730,B06730,STANDARD1
6731,B06731,STANDARD1
6732,B06732,STANDARD1
6733,B06733,STANDARD1
6734,B06734,STANDARD2
6735,B06735,STANDARD3
6736,B06736,STANDARD1
6737,B06737,STANDARD4
6738,B06738,STANDARD4
6739,B06739,STANDARD1
6740,B06740,STANDARD3
6741,B06741,STANDARD5
6742,B06742,STANDARD4
6743,B06743,STANDARD3
6744,B06744,STANDARD1
6745,B06745,STANDARD2
6746,B06746,STANDARD1
6747,B06747,STANDARD1
6748,B06748,STANDARD2
6749,B06749,STANDARD5
6750,B06750,STANDARD2
6751,B06751,STANDARD1
6752,B06752,STANDARD2
6753,B06753,STANDARD5
6754,B06754,STANDARD1
6755,B06755,STANDARD1
6756,B06756,STANDARD2
6757,B06757,STANDARD1
6758,B06758,STANDARD4
6759,B06759,STANDARD2
6760,B06760,STANDARD3
6761,B06761,STANDARD1
6762,B06762,STANDARD4
6763,B06763,STANDARD1
6764,B06764,STANDARD4
6765,B06765,STANDARD5
6766,B06766,STANDARD1
6767,B06767,STANDARD1
6768,B06768,STANDARD1
6769,B06769,STANDARD1
6770,B06770,STANDARD5
6771,B06771,STANDARD1
6772,B06772,STANDARD1
6773,B06773,STANDARD1
6774,B06774,STANDARD3
6775,B06775,STANDARD1
6776,B06776,STANDARD5
6777,B06777,STANDARD5
6778,B06778,STANDARD1
6779,B06779,STANDARD1
6780,B06780,STANDARD1
6781,B06781,STANDARD1
6782,B06782,STANDARD2
6783,B06783,STANDARD5
6784,B06784,STANDARD1
6785,B06785,STANDARD5
6786,B06786,STANDARD2
6787,B06787,STANDARD3
6788,B06788,STANDARD1
6789,B06789,STANDARD2
6790,B06790,STANDARD1
6791,B06791,STANDARD2
6792,B06792,STANDARD4
6793,B06793,STANDARD4
6794,B06794,STANDARD1
6795,B06795,STANDARD1
6796,B06796,STANDARD5
6797,B06797,STANDARD1
6798,B06798,STANDARD1
6799,B06799,STANDARD1
6800,B06800,STANDARD5
6801,B06801,STANDARD5
6802,B06802,STANDARD2
6803,B06803,STANDARD2
6804,B06804,STANDARD1
6805,B06805,STANDARD5
6806,B06806,STANDARD5
6807,B06807,STANDARD4
6808,B06808,STANDARD1
6809,B06809,STANDARD4
6810,B06810,STANDARD1
6811,B06811,STANDARD4
6812,B06812,STANDARD4
6813,B06813,STANDARD1
6814,B06814,STANDARD4
6815,B06815,STANDARD5
6816,B06816,STANDARD2
6817,B06817,STANDARD3
6818,B06818,STANDARD1
6819,B06819,STANDARD2
6820,B06820,STANDARD5
6821,B06821,STANDARD2
6822,B06822,STANDARD4
6823,B06823,STANDARD1
6824,B06824,STANDARD1
6825,B06825,STANDARD1
6826,B06826,STANDARD4
6827,B06827,STANDARD1
6828,B06828,STANDARD1
6829,B06829,STANDARD1
6830,B06830,STANDARD2
6831,B06831,STANDARD2
6832,B06832,STANDARD5
6833,B06833,STANDARD1
6834,B06834,STANDARD1
6835,B06835,STANDARD5
6836,B06836,STANDARD5
6837,B06837,STANDARD1
6838,B06838,STANDARD5
6839,B06839,STANDARD3
6840,B06840,STANDARD2
6841,B06841,STANDARD2
6842,B06842,STANDARD5
6843,B06843,STANDARD5
6844,B06844,STANDARD5
6845,B06845,STANDARD5
6846,B06846,STANDARD5
6847,B06847,STANDARD4
6848,B06848,STANDARD1
6849,B06849,STANDARD1
6850,B06850,STANDARD5
6851,B06851,STANDARD5
6852,B06852,STANDARD2
6853,B06853,STANDARD5
6854,B06854,STANDARD1
6855,B06855,STANDARD3
6856,B06856,STANDARD3
6857,B06857,STANDARD3
6858,B06858,STANDARD5
6859,B06859,STANDARD2
6860,B06860,STANDARD1
6861,B06861,STANDARD1
6862,B06862,STANDARD1
6863,B06863,STANDARD2
6864,B06864,STANDARD5
6865,B06865,STANDARD5
6866,B06866,STANDARD5
6867,B06867,STANDARD1
6868,B06868,STANDARD1
6869,B06869,STANDARD5
6870,B06870,STANDARD4
6871,B06871,STANDARD1
6872,B06872,STANDARD1
6873,B06873,STANDARD4
6874,B06874,STANDARD5
6875,B06875,STANDARD2
6876,B06876,STANDARD5
6877,B06877,STANDARD2
6878,B06878,STANDARD2
6879,B06879,STANDARD5
6880,B06880,STANDARD5
6881,B06881,STANDARD1
6882,B06882,STANDARD1
6883,B06883,STANDARD1
6884,B06884,STANDARD5
6885,B06885,STANDARD5
6886,B06886,STANDARD1
6887,B06887,STANDARD1
6888,B06888,STANDARD2
6889,B06889,STANDARD2
6890,B06890,STANDARD5
6891,B06891,STANDARD2
6892,B06892,STANDARD1
6893,B06893,STANDARD1
6894,B06894,STANDARD5
6895,B06895,STANDARD1
6896,B06896,STANDARD5
6897,B06897,STANDARD1
6898,B06898,STANDARD1
6899,B06899,STANDARD2
6900,B06900,STANDARD1
6901,B06901,STANDARD1
6902,B06902,STANDARD2
6903,B06903,STANDARD3
6904,B06904,STANDARD5
6905,B06905,STANDARD1
6906,B06906,STANDARD1
6907,B06907,STANDARD3
6908,B06908,STANDARD2
6909,B06909,STANDARD5
6910,B06910,STANDARD2
6911,B06911,STANDARD5
6912,B06912,STANDARD1
6913,B06913,STANDARD2
6914,B06914,STANDARD5
6915,B06915,STANDARD5
6916,B06916,STANDARD2
6917,B06917,STANDARD3
6918,B06918,STANDARD1
6919,B06919,STANDARD4
6920,B06920,STANDARD1
6921,B06921,STANDARD5
6922,B06922,STANDARD4
6923,B06923,STANDARD2
6924,B06924,STANDARD4
6925,B06925,STANDARD5
6926,B06926,STANDARD4
6927,B06927,STANDARD4
6928,B06928,STANDARD5
6929,B06929,STANDARD2
6930,B06930,STANDARD5
6931,B06931,STANDARD1
6932,B06932,STANDARD2
6933,B06933,STANDARD1
6934,B06934,STANDARD4
6935,B06935,STANDARD3
6936,B06936,STANDARD2
6937,B06937,STANDARD4
6938,B06938,STANDARD1
6939,B06939,STANDARD4
6940,B06940,STANDARD4
6941,B06941,STANDARD5
6942,B06942,STANDARD3
6943,B06943,STANDARD4
6944,B06944,STANDARD1
6945,B06945,STANDARD1
6946,B06946,STANDARD5
6947,B06947,STANDARD1
6948,B06948,STANDARD3
6949,B06949,STANDARD4
6950,B06950,STANDARD3
6951,B06951,STANDARD3
6952,B06952,STANDARD2
6953,B06953,STANDARD2
6954,B06954,STANDARD5
6955,B06955,STANDARD5
6956,B06956,STANDARD2
6957,B06957,STANDARD1
6958,B06958,STANDARD1
6959,B06959,STANDARD4
6960,B06960,STANDARD1
6961,B06961,STANDARD3
6962,B06962,STANDARD1
6963,B06963,STANDARD4
6964,B06964,STANDARD3
6965,B06965,STANDARD2
6966,B06966,STANDARD5
6967,B06967,STANDARD4
6968,B06968,STANDARD2
6969,B06969,STANDARD2
6970,B06970,STANDARD5
6971,B06971,STANDARD1
6972,B06972,STANDARD4
6973,B06973,STANDARD5
6974,B06974,STANDARD1
6975,B06975,STANDARD4
6976,B06976,STANDARD1
6977,B06977,STANDARD1
6978,B06978,STANDARD5
6979,B06979,STANDARD1
6980,B06980,STANDARD2
6981,B06981,STANDARD2
6982,B06982,STANDARD5
6983,B06983,STANDARD1
6984,B06984,STANDARD2
6985,B06985,STANDARD3
6986,B06986,STANDARD5
6987,B06987,STANDARD1
6988,B06988,STANDARD5
6989,B06989,STANDARD2
6990,B06990,STANDARD1
6991,B06991,STANDARD4
6992,B06992,STANDARD1
6993,B06993,STANDARD3
6994,B06994,STANDARD2
6995,B06995,STANDARD5
6996,B06996,STANDARD4
6997,B06997,STANDARD5
6998,B06998,STANDARD5
6999,B06999,STANDARD5
7000,B07000,STANDARD1
7001,B07001,STANDARD2
7002,B07002,STANDARD3
7003,B07003,STANDARD1
7004,B07004,STANDARD1
7005,B07005,STANDARD5
7006,B07006,STANDARD1
7007,B07007,STANDARD2
7008,B07008,STANDARD3
7009,B07009,STANDARD4
7010,B07010,STANDARD5
7011,B07011,STANDARD3
7012,B07012,STANDARD2
7013,B07013,STANDARD3
7014,B07014,STANDARD3
7015,B07015,STANDARD1
7016,B07016,STANDARD2
7017,B07017,STANDARD5
7018,B07018,STANDARD2
7019,B07019,STANDARD5
7020,B07020,STANDARD5
7021,B07021,STANDARD5
7022,B07022,STANDARD1
7023,B07023,STANDARD2
7024,B07024,STANDARD3
7025,B07025,STANDARD2
7026,B07026,STANDARD4
7027,B07027,STANDARD4
7028,B07028,STANDARD1
7029,B07029,STANDARD4
7030,B07030,STANDARD5
7031,B07031,STANDARD2
7032,B07032,STANDARD4
7033,B07033,STANDARD3
7034,B07034,STANDARD5
7035,B07035,STANDARD1
7036,B07036,STANDARD2
7037,B07037,STANDARD3
7038,B07038,STANDARD3
7039,B07039,STANDARD1
7040,B07040,STANDARD3
7041,B07041,STANDARD5
7042,B07042,STANDARD5
7043,B07043,STANDARD5
7044,B07044,STANDARD5
7045,B07045,STANDARD4
7046,B07046,STANDARD1
7047,B07047,STANDARD2
7048,B07048,STANDARD3
7049,B07049,STANDARD3
7050,B07050,STANDARD5
7051,B07051,STANDARD3
7052,B07052,STANDARD3
7053,B07053,STANDARD3
7054,B07054,STANDARD5
7055,B07055,STANDARD2
7056,B07056,STANDARD4
7057,B07057,STANDARD5
7058,B07058,STANDARD5
7059,B07059,STANDARD1
7060,B07060,STANDARD1
7061,B07061,STANDARD2
7062,B07062,STANDARD2
7063,B07063,STANDARD3
7064,B07064,STANDARD1
7065,B07065,STANDARD4
7066,B07066,STANDARD3
7067,B07067,STANDARD1
7068,B07068,STANDARD1
7069,B07069,STANDARD2
7070,B07070,STANDARD5
7071,B07071,STANDARD5
7072,B07072,STANDARD1
7073,B07073,STANDARD5
7074,B07074,STANDARD5
7075,B07075,STANDARD3
7076,B07076,STANDARD1
7077,B07077,STANDARD5
7078,B07078,STANDARD1
7079,B07079,STANDARD5
7080,B07080,STANDARD3
7081,B07081,STANDARD1
7082,B07082,STANDARD5
7083,B07083,STANDARD3
7084,B07084,STANDARD5
7085,B07085,STANDARD5
7086,B07086,STANDARD4
7087,B07087,STANDARD2
7088,B07088,STANDARD5
7089,B07089,STANDARD1
7090,B07090,STANDARD5
7091,B07091,STANDARD4
7092,B07092,STANDARD1
7093,B07093,STANDARD1
7094,B07094,STANDARD5
7095,B07095,STANDARD1
7096,B07096,STANDARD1
7097,B07097,STANDARD5
7098,B07098,STANDARD5
7099,B07099,STANDARD3
7100,B07100,STANDARD1
7101,B07101,STANDARD5
7102,B07102,STANDARD1
7103,B07103,STANDARD5
7104,B07104,STANDARD5
7105,B07105,STANDARD3
7106,B07106,STANDARD2
7107,B07107,STANDARD4
7108,B07108,STANDARD5
7109,B07109,STANDARD2
7110,B07110,STANDARD1
7111,B07111,STANDARD3
7112,B07112,STANDARD5
7113,B07113,STANDARD1
7114,B07114,STANDARD4
7115,B07115,STANDARD3
7116,B07116,STANDARD1
7117,B07117,STANDARD4
7118,B07118,STANDARD3
7119,B07119,STANDARD4
7120,B07120,STANDARD5
7121,B07121,STANDARD4
7122,B07122,STANDARD1
7123,B07123,STANDARD2
7124,B07124,STANDARD1
7125,B07125,STANDARD5
7126,B07126,STANDARD5
7127,B07127,STANDARD2
7128,B07128,STANDARD2
7129,B07129,STANDARD1
7130,B07130,STANDARD1
7131,B07131,STANDARD5
7132,B07132,STANDARD3
7133,B07133,STANDARD4
7134,B07134,STANDARD5
7135,B07135,STANDARD4
7136,B07136,STANDARD2
7137,B07137,STANDARD1
7138,B07138,STANDARD1
7139,B07139,STANDARD4
7140,B07140,STANDARD3
7141,B07141,STANDARD2
7142,B07142,STANDARD5
7143,B07143,STANDARD2
7144,B07144,STANDARD5
7145,B07145,STANDARD5
7146,B07146,STANDARD2
7147,B07147,STANDARD1
7148,B07148,STANDARD1
7149,B07149,STANDARD4
7150,B07150,STANDARD1
7151,B07151,STANDARD5
7152,B07152,STANDARD2
7153,B07153,STANDARD2
7154,B07154,STANDARD1
7155,B07155,STANDARD5
7156,B07156,STANDARD1
7157,B07157,STANDARD5
7158,B07158,STANDARD5
7159,B07159,STANDARD1
7160,B07160,STANDARD1
7161,B07161,STANDARD4
7162,B07162,STANDARD5
7163,B07163,STANDARD5
7164,B07164,STANDARD2
7165,B07165,STANDARD4
7166,B07166,STANDARD1
7167,B07167,STANDARD5
7168,B07168,STANDARD1
7169,B07169,STANDARD1
7170,B07170,STANDARD2
7171,B07171,STANDARD3
7172,B07172,STANDARD5
7173,B07173,STANDARD2
7174,B07174,STANDARD2
7175,B07175,STANDARD3
7176,B07176,STANDARD5
7177,B07177,STANDARD4
7178,B07178,STANDARD1
7179,B07179,STANDARD1
7180,B07180,STANDARD5
7181,B07181,STANDARD5
7182,B07182,STANDARD1
7183,B07183,STANDARD1
7184,B07184,STANDARD1
7185,B07185,STANDARD5
7186,B07186,STANDARD5
7187,B07187,STANDARD5
7188,B07188,STANDARD1
7189,B07189,STANDARD1
7190,B07190,STANDARD2
7191,B07191,STANDARD1
7192,B07192,STANDARD1
7193,B07193,STANDARD1
7194,B07194,STANDARD4
7195,B07195,STANDARD2
7196,B07196,STANDARD1
7197,B07197,STANDARD3
7198,B07198,STANDARD4
7199,B07199,STANDARD5
7200,B07200,STANDARD5
7201,B07201,STANDARD1
7202,B07202,STANDARD4
7203,B07203,STANDARD5
7204,B07204,STANDARD1
7205,B07205,STANDARD4
7206,B07206,STANDARD2
7207,B07207,STANDARD5
7208,B07208,STANDARD5
7209,B07209,STANDARD1
7210,B07210,STANDARD3
7211,B07211,STANDARD2
7212,B07212,STANDARD2
7213,B07213,STANDARD5
7214,B07214,STANDARD5
7215,B07215,STANDARD1
7216,B07216,STANDARD5
7217,B07217,STANDARD5
7218,B07218,STANDARD1
7219,B07219,STANDARD5
7220,B07220,STANDARD2
7221,B07221,STANDARD5
7222,B07222,STANDARD5
7223,B07223,STANDARD4
7224,B07224,STANDARD5
7225,B07225,STANDARD5
7226,B07226,STANDARD5
7227,B07227,STANDARD5
7228,B07228,STANDARD2
7229,B07229,STANDARD5
7230,B07230,STANDARD2
7231,B07231,STANDARD5
7232,B07232,STANDARD4
7233,B07233,STANDARD5
7234,B07234,STANDARD2
7235,B07235,STANDARD2
7236,B07236,STANDARD4
7237,B07237,STANDARD5
7238,B07238,STANDARD1
7239,B07239,STANDARD1
7240,B07240,STANDARD1
7241,B07241,STANDARD4
7242,B07242,STANDARD1
7243,B07243,STANDARD1
7244,B07244,STANDARD5
7245,B07245,STANDARD5
7246,B07246,STANDARD5
7247,B07247,STANDARD5
7248,B07248,STANDARD2
7249,B07249,STANDARD1
7250,B07250,STANDARD1
7251,B07251,STANDARD4
7252,B07252,STANDARD5
7253,B07253,STANDARD5
7254,B07254,STANDARD1
7255,B07255,STANDARD5
7256,B07256,STANDARD1
7257,B07257,STANDARD4
7258,B07258,STANDARD1
7259,B07259,STANDARD5
7260,B07260,STANDARD4
7261,B07261,STANDARD3
7262,B07262,STANDARD1
7263,B07263,STANDARD4
7264,B07264,STANDARD4
7265,B07265,STANDARD5
7266,B07266,STANDARD4
7267,B07267,STANDARD2
7268,B07268,STANDARD4
7269,B07269,STANDARD2
7270,B07270,STANDARD5
7271,B07271,STANDARD3
7272,B07272,STANDARD5
7273,B07273,STANDARD2
7274,B07274,STANDARD1
7275,B07275,STANDARD2
7276,B07276,STANDARD5
7277,B07277,STANDARD5
7278,B07278,STANDARD5
7279,B07279,STANDARD1
7280,B07280,STANDARD5
7281,B07281,STANDARD4
7282,B07282,STANDARD1
7283,B07283,STANDARD5
7284,B07284,STANDARD4
7285,B07285,STANDARD1
7286,B07286,STANDARD3
7287,B07287,STANDARD1
7288,B07288,STANDARD5
7289,B07289,STANDARD2
7290,B07290,STANDARD2
7291,B07291,STANDARD5
7292,B07292,STANDARD1
7293,B07293,STANDARD5
7294,B07294,STANDARD3
7295,B07295,STANDARD1
7296,B07296,STANDARD2
7297,B07297,STANDARD5
7298,B07298,STANDARD5
7299,B07299,STANDARD4
7300,B07300,STANDARD5
7301,B07301,STANDARD1
7302,B07302,STANDARD4
7303,B07303,STANDARD4
7304,B07304,STANDARD5
7305,B07305,STANDARD2
7306,B07306,STANDARD1
7307,B07307,STANDARD5
7308,B07308,STANDARD5
7309,B07309,STANDARD5
7310,B07310,STANDARD1
7311,B07311,STANDARD2
7312,B07312,STANDARD5
7313,B07313,STANDARD1
7314,B07314,STANDARD2
7315,B07315,STANDARD5
7316,B07316,STANDARD2
7317,B07317,STANDARD1
7318,B07318,STANDARD1
7319,B07319,STANDARD2
7320,B07320,STANDARD1
7321,B07321,STANDARD5
7322,B07322,STANDARD1
7323,B07323,STANDARD5
7324,B07324,STANDARD5
7325,B07325,STANDARD1
7326,B07326,STANDARD5
7327,B07327,STANDARD1
7328,B07328,STANDARD4
7329,B07329,STANDARD5
7330,B07330,STANDARD1
7331,B07331,STANDARD2
7332,B07332,STANDARD4
7333,B07333,STANDARD1
7334,B07334,STANDARD4
7335,B07335,STANDARD1
7336,B07336,STANDARD2
7337,B07337,STANDARD2
7338,B07338,STANDARD3
7339,B07339,STANDARD5
7340,B07340,STANDARD4
7341,B07341,STANDARD2
7342,B07342,STANDARD5
7343,B07343,STANDARD1
7344,B07344,STANDARD4
7345,B07345,STANDARD1
7346,B07346,STANDARD3
7347,B07347,STANDARD1
7348,B07348,STANDARD5
7349,B07349,STANDARD4
7350,B07350,STANDARD5
7351,B07351,STANDARD1
7352,B07352,STANDARD5
7353,B07353,STANDARD2
7354,B07354,STANDARD1
7355,B07355,STANDARD1
7356,B07356,STANDARD1
7357,B07357,STANDARD5
7358,B07358,STANDARD1
7359,B07359,STANDARD3
7360,B07360,STANDARD3
7361,B07361,STANDARD2
7362,B07362,STANDARD1
7363,B07363,STANDARD2
7364,B07364,STANDARD5
7365,B07365,STANDARD2
7366,B07366,STANDARD2
7367,B07367,STANDARD5
7368,B07368,STANDARD5
7369,B07369,STANDARD2
7370,B07370,STANDARD1
7371,B07371,STANDARD1
7372,B07372,STANDARD1
7373,B07373,STANDARD5
7374,B07374,STANDARD2
7375,B07375,STANDARD5
7376,B07376,STANDARD5
7377,B07377,STANDARD2
7378,B07378,STANDARD1
7379,B07379,STANDARD5
7380,B07380,STANDARD2
7381,B07381,STANDARD1
7382,B07382,STANDARD5
7383,B07383,STANDARD2
7384,B07384,STANDARD5
7385,B07385,STANDARD2
7386,B07386,STANDARD2
7387,B07387,STANDARD2
7388,B07388,STANDARD2
7389,B07389,STANDARD2
7390,B07390,STANDARD2
7391,B07391,STANDARD1
7392,B07392,STANDARD2
7393,B07393,STANDARD5
7394,B07394,STANDARD4
7395,B07395,STANDARD5
7396,B07396,STANDARD2
7397,B07397,STANDARD1
7398,B07398,STANDARD1
7399,B07399,STANDARD2
7400,B07400,STANDARD5
7401,B07401,STANDARD5
7402,B07402,STANDARD5
7403,B07403,STANDARD2
7404,B07404,STANDARD5
7405,B07405,STANDARD2
7406,B07406,STANDARD1
7407,B07407,STANDARD2
7408,B07408,STANDARD5
7409,B07409,STANDARD5
7410,B07410,STANDARD5
7411,B07411,STANDARD1
7412,B07412,STANDARD1
7413,B07413,STANDARD5
7414,B07414,STANDARD5
7415,B07415,STANDARD1
7416,B07416,STANDARD1
7417,B07417,STANDARD2
7418,B07418,STANDARD1
7419,B07419,STANDARD4
7420,B07420,STANDARD5
7421,B07421,STANDARD5
7422,B07422,STANDARD5
7423,B07423,STANDARD5
7424,B07424,STANDARD4
7425,B07425,STANDARD1
7426,B07426,STANDARD2
7427,B07427,STANDARD1
7428,B07428,STANDARD4
7429,B07429,STANDARD2
7430,B07430,STANDARD2
7431,B07431,STANDARD1
7432,B07432,STANDARD1
7433,B07433,STANDARD1
7434,B07434,STANDARD2
7435,B07435,STANDARD3
7436,B07436,STANDARD1
7437,B07437,STANDARD2
7438,B07438,STANDARD2
7439,B07439,STANDARD2
7440,B07440,STANDARD5
7441,B07441,STANDARD2
7442,B07442,STANDARD3
7443,B07443,STANDARD2
7444,B07444,STANDARD4
7445,B07445,STANDARD1
7446,B07446,STANDARD2
7447,B07447,STANDARD3
7448,B07448,STANDARD5
7449,B07449,STANDARD5
7450,B07450,STANDARD3
7451,B07451,STANDARD2
7452,B07452,STANDARD2
7453,B07453,STANDARD1
7454,B07454,STANDARD4
7455,B07455,STANDARD5
7456,B07456,STANDARD4
7457,B07457,STANDARD5
7458,B07458,STANDARD3
7459,B07459,STANDARD2
7460,B07460,STANDARD5
7461,B07461,STANDARD2
7462,B07462,STANDARD1
7463,B07463,STANDARD1
7464,B07464,STANDARD5
7465,B07465,STANDARD1
7466,B07466,STANDARD5
7467,B07467,STANDARD3
7468,B07468,STANDARD3
7469,B07469,STANDARD2
7470,B07470,STANDARD5
7471,B07471,STANDARD3
7472,B07472,STANDARD5
7473,B07473,STANDARD3
7474,B07474,STANDARD5
7475,B07475,STANDARD2
7476,B07476,STANDARD5
7477,B07477,STANDARD1
7478,B07478,STANDARD2
7479,B07479,STANDARD2
7480,B07480,STANDARD2
7481,B07481,STANDARD1
7482,B07482,STANDARD2
7483,B07483,STANDARD5
7484,B07484,STANDARD1
7485,B07485,STANDARD1
7486,B07486,STANDARD5
7487,B07487,STANDARD3
7488,B07488,STANDARD4
7489,B07489,STANDARD5
7490,B07490,STANDARD5
7491,B07491,STANDARD1
7492,B07492,STANDARD1
7493,B07493,STANDARD2
7494,B07494,STANDARD2
7495,B07495,STANDARD1
7496,B07496,STANDARD5
7497,B07497,STANDARD3
7498,B07498,STANDARD1
7499,B07499,STANDARD1
7500,B07500,STANDARD1
7501,B07501,STANDARD5
7502,B07502,STANDARD4
7503,B07503,STANDARD2
7504,B07504,STANDARD3
7505,B07505,STANDARD1
7506,B07506,STANDARD2
7507,B07507,STANDARD5
7508,B07508,STANDARD1
7509,B07509,STANDARD4
7510,B07510,STANDARD3
7511,B07511,STANDARD5
7512,B07512,STANDARD1
7513,B07513,STANDARD2
7514,B07514,STANDARD5
7515,B07515,STANDARD1
7516,B07516,STANDARD3
7517,B07517,STANDARD4
7518,B07518,STANDARD5
7519,B07519,STANDARD1
7520,B07520,STANDARD4
7521,B07521,STANDARD2
7522,B07522,STANDARD4
7523,B07523,STANDARD1
7524,B07524,STANDARD5
7525,B07525,STANDARD1
7526,B07526,STANDARD4
7527,B07527,STANDARD5
7528,B07528,STANDARD5
7529,B07529,STANDARD1
7530,B07530,STANDARD4
7531,B07531,STANDARD5
7532,B07532,STANDARD1
7533,B07533,STANDARD5
7534,B07534,STANDARD3
7535,B07535,STANDARD5
7536,B07536,STANDARD1
7537,B07537,STANDARD5
7538,B07538,STANDARD1
7539,B07539,STANDARD4
7540,B07540,STANDARD4
7541,B07541,STANDARD5
7542,B07542,STANDARD1
7543,B07543,STANDARD1
7544,B07544,STANDARD2
7545,B07545,STANDARD1
7546,B07546,STANDARD4
7547,B07547,STANDARD5
7548,B07548,STANDARD3
7549,B07549,STANDARD5
7550,B07550,STANDARD5
7551,B07551,STANDARD2
7552,B07552,STANDARD5
7553,B07553,STANDARD5
7554,B07554,STANDARD1
7555,B07555,STANDARD3
7556,B07556,STANDARD5
7557,B07557,STANDARD4
7558,B07558,STANDARD5
7559,B07559,STANDARD5
7560,B07560,STANDARD5
7561,B07561,STANDARD5
7562,B07562,STANDARD1
7563,B07563,STANDARD1
7564,B07564,STANDARD2
7565,B07565,STANDARD1
7566,B07566,STANDARD1
7567,B07567,STANDARD5
7568,B07568,STANDARD4
7569,B07569,STANDARD1
7570,B07570,STANDARD2
7571,B07571,STANDARD1
7572,B07572,STANDARD5
7573,B07573,STANDARD1
7574,B07574,STANDARD3
7575,B07575,STANDARD4
7576,B07576,STANDARD2
7577,B07577,STANDARD2
7578,B07578,STANDARD1
7579,B07579,STANDARD5
7580,B07580,STANDARD1
7581,B07581,STANDARD2
7582,B07582,STANDARD4
7583,B07583,STANDARD1
7584,B07584,STANDARD5
7585,B07585,STANDARD5
7586,B07586,STANDARD2
7587,B07587,STANDARD1
7588,B07588,STANDARD4
7589,B07589,STANDARD4
7590,B07590,STANDARD1
7591,B07591,STANDARD3
7592,B07592,STANDARD1
7593,B07593,STANDARD4
7594,B07594,STANDARD1
7595,B07595,STANDARD1
7596,B07596,STANDARD4
7597,B07597,STANDARD2
7598,B07598,STANDARD1
7599,B07599,STANDARD1
7600,B07600,STANDARD4
7601,B07601,STANDARD2
7602,B07602,STANDARD1
7603,B07603,STANDARD1
7604,B07604,STANDARD2
7605,B07605,STANDARD4
7606,B07606,STANDARD1
7607,B07607,STANDARD4
7608,B07608,STANDARD5
7609,B07609,STANDARD1
7610,B07610,STANDARD2
7611,B07611,STANDARD5
7612,B07612,STANDARD5
7613,B07613,STANDARD1
7614,B07614,STANDARD1
7615,B07615,STANDARD3
7616,B07616,STANDARD2
7617,B07617,STANDARD3
7618,B07618,STANDARD1
7619,B07619,STANDARD1
7620,B07620,STANDARD1
7621,B07621,STANDARD1
7622,B07622,STANDARD4
7623,B07623,STANDARD5
7624,B07624,STANDARD2
7625,B07625,STANDARD4
7626,B07626,STANDARD4
7627,B07627,STANDARD4
7628,B07628,STANDARD5
7629,B07629,STANDARD2
7630,B07630,STANDARD5
7631,B07631,STANDARD4
7632,B07632,STANDARD5
7633,B07633,STANDARD5
7634,B07634,STANDARD5
7635,B07635,STANDARD4
7636,B07636,STANDARD5
7637,B07637,STANDARD2
7638,B07638,STANDARD5
7639,B07639,STANDARD5
7640,B07640,STANDARD2
7641,B07641,STANDARD5
7642,B07642,STANDARD1
7643,B07643,STANDARD5
7644,B07644,STANDARD4
7645,B07645,STANDARD2
7646,B07646,STANDARD1
7647,B07647,STANDARD4
7648,B07648,STANDARD5
7649,B07649,STANDARD4
7650,B07650,STANDARD1
7651,B07651,STANDARD5
7652,B07652,STANDARD1
7653,B07653,STANDARD2
7654,B07654,STANDARD3
7655,B07655,STANDARD1
7656,B07656,STANDARD1
7657,B07657,STANDARD3
7658,B07658,STANDARD2
7659,B07659,STANDARD5
7660,B07660,STANDARD2
7661,B07661,STANDARD2
7662,B07662,STANDARD1
7663,B07663,STANDARD2
7664,B07664,STANDARD5
7665,B07665,STANDARD2
7666,B07666,STANDARD4
7667,B07667,STANDARD5
7668,B07668,STANDARD4
7669,B07669,STANDARD4
7670,B07670,STANDARD1
7671,B07671,STANDARD4
7672,B07672,STANDARD5
7673,B07673,STANDARD5
7674,B07674,STANDARD2
7675,B07675,STANDARD1
7676,B07676,STANDARD1
7677,B07677,STANDARD5
7678,B07678,STANDARD2
7679,B07679,STANDARD5
7680,B07680,STANDARD4
7681,B07681,STANDARD1
7682,B07682,STANDARD1
7683,B07683,STANDARD5
7684,B07684,STANDARD5
7685,B07685,STANDARD2
7686,B07686,STANDARD5
7687,B07687,STANDARD5
7688,B07688,STANDARD4
7689,B07689,STANDARD2
7690,B07690,STANDARD2
7691,B07691,STANDARD2
7692,B07692,STANDARD2
7693,B07693,STANDARD4
7694,B07694,STANDARD2
7695,B07695,STANDARD2
7696,B07696,STANDARD4
7697,B07697,STANDARD1
7698,B07698,STANDARD5
7699,B07699,STANDARD5
7700,B07700,STANDARD1
7701,B07701,STANDARD2
7702,B07702,STANDARD2
7703,B07703,STANDARD5
7704,B07704,STANDARD2
7705,B07705,STANDARD4
7706,B07706,STANDARD2
7707,B07707,STANDARD5
7708,B07708,STANDARD4
7709,B07709,STANDARD5
7710,B07710,STANDARD4
7711,B07711,STANDARD5
7712,B07712,STANDARD3
7713,B07713,STANDARD4
7714,B07714,STANDARD5
7715,B07715,STANDARD1
7716,B07716,STANDARD1
7717,B07717,STANDARD3
7718,B07718,STANDARD5
7719,B07719,STANDARD2
7720,B07720,STANDARD4
