id,name,x,y,height,floor_area,perimeter
1,B00001,120.4199433815759,31.45338952625219,3.0,784.872401246801,174.6569552111221
2,B00002,120.45908924205466,31.4532557343391,3.0,5583.033176537603,305.89616386142325
3,B00003,120.45804190111996,31.45329991919897,3.0,7950.658484913409,407.90285966847745
4,B00004,120.46027780077755,31.453899629421116,3.0,113.75529522448778,42.68457362431655
5,B00005,120.4621383291094,31.45383149254765,3.0,2366.3043290525675,203.4482482769375
6,B00006,120.46013480451272,31.454010142602765,3.0,302.3478005249053,85.24887388425276
7,B00007,120.46069322767877,31.45401328913314,3.0,396.8062757626176,109.35422387741198
8,B00008,120.46025216507445,31.454206208960738,3.0,312.6887739803642,75.89838191375827
9,B00009,120.43070504127769,31.4541610925172,3.0,267.2320416048169,102.98941183617725
10,B00010,120.41912905120913,31.45416801119065,3.0,1647.8489766223356,209.70778584559184
11,B00011,120.46220428867258,31.45429588845858,3.0,2048.3675243854523,193.73758928759014
12,B00012,120.45846367609317,31.454259128794497,3.0,3088.9302438618615,228.36885945702525
13,B00013,120.45487819587083,31.454515445922425,3.0,5368.912566674873,446.5970728607313
14,B00014,120.45330622357295,31.45463945529025,3.0,1833.322355993092,182.7428594746765
15,B00015,120.45253708544932,31.454695172549872,3.0,2456.5312101673335,208.28694989873964
16,B00016,120.44341996889278,31.454422132331825,3.0,5471.847037568688,367.1148750928964
17,B00017,120.44300321709433,31.454700905684703,3.0,938.2645736495033,182.13982048334475
18,B00018,120.46197153155663,31.454949243219655,3.0,2263.794495180249,279.70500200872215
19,B00019,120.4495316696307,31.455075528133914,3.0,649.665323445417,147.85294304660476
20,B00020,120.44504690536235,31.455160673786395,3.0,159.0728711299007,55.77408208628027
21,B00021,120.4486178889714,31.45508853829763,3.0,1715.8268724634545,233.5346856464562
22,B00022,120.43388919355175,31.45528099522789,3.0,131.94241295568645,52.89919381942612
23,B00023,120.45130085628884,31.454998024236087,3.0,3289.5581653937697,241.34028263091625
24,B00024,120.46259054093973,31.455229889370603,3.0,406.4491980392486,92.14947972801967
25,B00025,120.45931448184885,31.455355050654475,3.0,2061.1285121776164,182.71803488253914
26,B00026,120.46009686823126,31.455492222397005,3.0,308.4889879319817,76.88205401037364
27,B00027,120.45830261506372,31.455546961303046,3.0,2036.2347134947777,207.87691806974104
28,B00028,120.463746155717,31.455783576977435,3.0,601.0406948430464,115.43120523775167
29,B00029,120.4647707775011,31.455714257635133,3.0,1789.6564776757732,183.72111945998114
30,B00030,120.4188046552167,31.455787869758467,3.0,1406.216134030372,150.82364430946535
31,B00031,120.45722967852869,31.455627355355947,3.0,2617.9262645952404,208.6234864842347
32,B00032,120.44761928458921,31.455867776087274,3.0,793.3283595005396,142.31536823387066
33,B00033,120.44627139593211,31.455565091357936,3.0,5287.100405602716,307.04320758825696
34,B00034,120.46038753941289,31.456038980723505,3.0,256.1460289489478,67.61107149202033
35,B00035,120.44355056287672,31.455755802435295,3.0,3837.475393999368,277.73326476886194
36,B00036,120.45441657272544,31.455995079266362,3.0,519.0510945077986,104.82329344635909
37,B00037,120.45770838402558,31.45622772972656,3.0,107.2387841809541,48.88073335347225
38,B00038,120.46100441854526,31.456112259545925,3.0,2967.3604691289365,239.61176805819088
39,B00039,120.45211201692707,31.456303099917854,3.0,763.1606197124347,122.72290482793801
40,B00040,120.46538854937955,31.455916015772324,3.0,3861.121924869716,282.2812546220803
41,B00041,120.45112900817948,31.456334722133942,3.0,376.78544502332807,80.33031296041122
42,B00042,120.46009717187422,31.45625650381638,3.0,921.5313274487853,141.86454847079722
43,B00043,120.46385774818687,31.456196033511,3.0,4207.256955710705,270.4974256908708
44,B00044,120.45756248477251,31.456536643202007,3.0,665.9382310584188,125.42963880052234
45,B00045,120.4463334674878,31.456387387798298,3.0,3940.8210562579334,253.41820337038243
46,B00046,120.45379285572685,31.45670063985534,3.0,651.7898169578984,133.50986997854886
47,B00047,120.45160404156466,31.456713413118294,3.0,260.52268814947456,67.10342320551214
